aX,aY,aZ,gX,gY,gZ
0.746,-0.718,-0.36,-23.193,-3.784,-1.831
0.63,-0.935,-0.324,-12.573,-25.452,11.047
0.766,-1.119,-0.764,-8.911,-38.086,-11.414
0.361,-0.516,-0.826,5.737,-9.277,-51.147
0.6,-0.205,-0.671,1.343,31.25,-14.343
0.716,-0.302,-0.438,-30.64,54.504,3.357
0.746,-0.67,-0.315,-29.419,49.316,6.897
0.729,-0.743,-0.398,-16.663,24.536,2.441
0.693,-0.479,-0.439,-9.644,2.258,-9.766
0.735,-0.335,-0.536,-8.362,-16.724,-11.658
0.677,-0.396,-0.629,-14.709,-30.334,-7.507
0.636,-0.395,-0.671,-17.517,-35.95,-5.859
0.636,-0.443,-0.677,-14.282,-34.912,2.686
0.592,-0.468,-0.688,-15.198,-30.396,-1.465
0.591,-0.454,-0.705,-8.484,-23.437,-8.179
0.616,-0.399,-0.722,-4.7,-15.015,-9.094
0.608,-0.386,-0.711,-6.287,-5.615,-8.85
0.605,-0.436,-0.703,-6.958,3.113,-6.47
0.599,-0.487,-0.681,-6.897,10.742,-5.798
0.617,-0.521,-0.672,-6.592,16.235,-9.155
0.628,-0.494,-0.675,-6.042,19.348,-15.381
0.637,-0.441,-0.664,-8.606,20.447,-17.578
0.647,-0.44,-0.645,-15.686,18.311,-15.381
0.648,-0.477,-0.617,-20.996,12.756,-13.611
0.657,-0.471,-0.594,-22.888,4.211,-13.0
0.661,-0.459,-0.582,-23.254,-7.568,-11.902
0.65,-0.387,-0.622,-21.79,-20.447,-12.146
0.633,-0.442,-0.617,-17.822,-29.663,-7.446
0.615,-0.448,-0.625,-17.273,-35.339,-7.751
0.613,-0.441,-0.644,-11.047,-36.926,-6.348
0.59,-0.454,-0.652,-11.414,-33.264,-3.723
0.563,-0.465,-0.673,-12.207,-26.062,-5.188
0.564,-0.464,-0.692,-8.545,-15.869,-3.845
0.567,-0.45,-0.682,-7.446,-2.502,-3.418
0.584,-0.456,-0.649,-6.104,10.498,-2.93
0.617,-0.468,-0.61,-4.15,19.653,-3.174
0.653,-0.477,-0.582,-1.77,24.17,-3.418
0.667,-0.476,-0.552,-1.587,23.987,-3.052
0.671,-0.486,-0.509,-3.906,19.104,-1.831
0.675,-0.515,-0.499,-7.568,9.888,-0.061
0.655,-0.522,-0.509,-10.376,-0.916,-0.549
0.632,-0.501,-0.528,-11.108,-11.169,-1.465
0.616,-0.485,-0.56,-10.559,-18.433,-3.113
0.601,-0.475,-0.594,-9.155,-21.484,-4.883
-0.785,-1.19,1.461,211.609,-125.916,94.238
-0.854,-1.35,1.48,210.693,-158.936,101.929
-0.893,-1.479,1.412,193.542,-195.557,106.628
-0.983,-1.555,1.289,165.894,-229.98,112.427
-1.099,-1.585,1.185,137.39,-255.676,121.033
-1.194,-1.687,1.138,115.479,-274.963,130.127
-1.304,-1.869,1.098,98.938,-293.213,130.493
-1.377,-1.995,1.028,78.064,-308.838,122.559
-1.378,-1.958,0.911,49.927,-315.247,118.225
-1.318,-1.822,0.812,23.01,-306.152,124.084
-1.264,-1.652,0.744,-0.122,-286.987,138.062
-1.169,-1.492,0.644,-24.475,-263.0,163.879
-1.05,-1.313,0.48,-47.546,-234.619,201.355
-0.989,-1.146,0.264,-63.477,-195.312,249.084
-1.041,-1.056,0.186,-80.811,-140.015,303.772
-0.966,-0.971,0.086,-101.99,-84.778,347.229
-0.786,-0.805,-0.036,-110.413,-35.645,379.517
-0.619,-0.533,-0.093,-108.337,10.193,409.851
-0.478,-0.257,-0.097,-101.074,47.791,439.514
-0.331,-0.035,-0.084,-85.51,71.411,464.539
-0.178,0.121,-0.053,-61.768,80.444,483.582
-0.054,0.223,0.046,-38.696,79.895,497.437
0.064,0.329,0.262,-20.325,71.289,507.935
0.287,0.475,0.561,-1.099,47.729,517.273
0.566,0.615,0.958,24.902,3.357,525.696
0.875,0.553,1.428,54.077,-71.655,532.288
0.628,0.438,0.879,71.167,-182.8,535.583
0.315,0.173,0.693,72.754,-239.075,533.997
0.002,-0.007,0.684,83.679,-245.728,512.878
-0.163,0.056,0.659,89.966,-229.248,472.046
-0.305,0.071,0.745,81.848,-187.744,425.781
-0.411,0.067,0.856,65.613,-136.78,372.925
-0.437,0.082,0.845,44.067,-83.862,318.665
-0.447,0.084,0.794,14.832,-26.55,265.32
-0.392,0.068,0.765,-21.24,28.931,210.999
-0.282,0.121,0.739,-59.387,73.73,153.381
-0.177,0.305,0.651,-91.614,104.797,98.755
-0.1,0.557,0.548,-112.366,127.563,55.542
-0.016,0.78,0.497,-115.173,147.095,27.527
0.081,0.933,0.504,-98.083,161.011,12.939
0.146,1.027,0.48,-65.063,163.818,9.521
0.152,1.061,0.417,-20.996,159.058,16.296
0.135,0.997,0.367,28.992,155.823,29.236
0.127,0.859,0.339,80.2,154.297,42.542
0.124,0.705,0.305,123.962,153.625,54.382
0.134,0.574,0.283,154.114,154.602,64.758
0.136,0.463,0.245,173.523,156.799,72.632
0.102,0.384,0.216,182.678,158.386,76.782
0.052,0.349,0.076,189.209,160.095,75.256
-0.003,0.362,-0.072,190.247,169.434,75.684
-0.037,0.375,-0.177,183.655,188.354,74.524
-0.056,0.332,-0.272,178.223,208.191,70.007
-0.053,0.249,-0.356,173.157,226.257,57.251
-0.033,0.165,-0.456,166.748,242.004,38.818
0.002,0.102,-0.578,159.058,257.141,18.188
0.039,0.057,-0.708,153.442,271.118,-2.136
0.067,0.022,-0.857,153.137,281.677,-21.79
0.116,-0.014,-1.048,155.701,290.039,-40.222
0.195,-0.064,-1.291,162.109,298.767,-53.101
0.288,-0.192,-1.611,169.373,307.739,-58.167
0.435,-0.417,-1.928,168.03,317.749,-56.091
0.557,-0.666,-2.255,155.518,327.576,-53.833
0.696,-0.966,-2.562,132.69,337.769,-54.016
0.791,-1.193,-2.665,100.403,353.21,-65.918
0.999,-1.298,-2.505,73.425,366.211,-92.896
1.357,-1.28,-2.021,59.692,359.131,-124.756
1.642,-1.115,-1.543,50.049,313.293,-147.827
1.602,-1.068,-1.374,39.001,231.018,-148.01
1.342,-0.827,-1.443,31.067,142.212,-137.512
1.261,-0.797,-1.648,30.579,68.42,-102.417
1.114,-0.859,-1.707,21.179,21.179,-68.726
1.074,-0.876,-1.752,29.663,-1.648,-46.204
0.914,-0.722,-1.769,46.265,-7.507,-24.231
0.882,-0.831,-1.594,49.194,7.019,-0.916
0.832,-1.109,-1.486,43.762,21.362,6.531
0.772,-1.08,-1.367,44.312,38.025,-5.493
0.797,-0.829,-1.165,40.894,55.481,-9.399
0.847,-0.941,-0.866,19.775,62.317,-3.174
0.819,-1.067,-0.609,-4.333,48.157,-14.893
0.894,-1.009,-0.53,-7.08,11.841,-28.259
0.798,-0.77,-0.719,-12.878,-28.625,-33.264
0.626,-0.5,-0.898,-25.879,-45.471,-31.494
0.562,-0.474,-0.906,-35.767,-37.537,-10.437
0.53,-0.627,-0.844,-38.086,-23.254,2.38
0.544,-0.7,-0.851,-24.17,-12.939,-1.038
0.534,-0.607,-0.847,-7.324,-1.953,-4.272
0.522,-0.563,-0.786,-1.282,11.841,-1.709
0.532,-0.655,-0.735,-1.404,21.057,-0.61
0.551,-0.692,-0.717,1.221,24.963,-6.042
0.571,-0.592,-0.69,3.845,25.391,-8.789
0.588,-0.521,-0.668,-2.014,21.423,-2.747
0.556,-0.564,-0.645,-10.315,13.733,1.77
0.538,-0.606,-0.636,-13.367,3.967,0.916
0.565,-0.57,-0.655,-13.367,-6.348,-1.587
0.562,-0.521,-0.671,-16.663,-15.625,-3.174
0.533,-0.506,-0.687,-22.583,-22.522,-3.845
0.523,-0.499,-0.714,-26.184,-27.344,-3.479
0.521,-0.479,-0.749,-27.893,-29.114,-1.526
0.503,-0.486,-0.75,-25.269,-28.137,-0.366
0.495,-0.399,-0.803,-15.381,-26.001,-2.93
0.504,-0.354,-0.831,-4.456,-21.057,1.587
0.496,-0.382,-0.799,-4.578,-13.55,9.705
0.5,-0.45,-0.79,-4.15,-9.46,13.733
0.484,-0.542,-0.819,-2.441,-6.958,15.503
0.437,-0.54,-0.809,-5.066,-1.587,8.179
0.459,-0.478,-0.767,-7.263,4.761,3.418
0.493,-0.446,-0.714,-14.16,8.301,2.014
0.489,-0.482,-0.667,-22.705,7.629,0.732
0.486,-0.485,-0.66,-26.001,3.174,-2.441
0.506,-0.41,-0.663,-25.146,-1.038,-4.456
0.504,-0.348,-0.645,-24.109,-3.479,-2.075
0.507,-0.377,-0.639,-22.095,-6.714,1.16
0.516,-0.397,-0.68,-14.221,-10.986,0.427
0.517,-0.367,-0.723,-4.211,-12.329,1.16
0.503,-0.385,-0.716,-0.183,-9.521,6.104
0.508,-0.439,-0.7,0.0,-7.141,7.996
0.532,-0.478,-0.697,2.258,-7.324,8.24
0.523,-0.496,-0.688,1.587,-8.118,7.996
0.499,-0.506,-0.679,-2.014,-8.606,5.066
-0.438,-1.374,1.611,266.174,-305.481,50.11
-0.851,-1.407,1.281,234.314,-388.062,50.232
-1.156,-1.468,1.083,190.796,-421.692,59.021
-1.385,-1.547,0.937,158.752,-430.115,70.068
-1.538,-1.639,0.948,129.517,-421.448,73.669
-1.602,-1.822,0.998,108.032,-409.18,72.51
-1.635,-2.053,1.019,91.797,-400.024,58.899
-1.551,-2.196,1.036,61.035,-390.564,42.969
-1.429,-2.094,0.944,9.644,-383.362,43.03
-1.297,-1.869,0.799,-45.471,-365.417,71.35
-1.182,-1.49,0.603,-93.201,-328.43,124.878
-1.264,-1.2,0.389,-118.53,-268.677,200.623
-1.416,-1.107,0.283,-141.541,-189.575,285.889
-1.304,-1.112,0.052,-167.664,-115.662,351.685
-1.117,-0.942,-0.194,-179.626,-41.077,397.339
-0.983,-0.587,-0.334,-172.913,34.912,433.899
-0.813,-0.209,-0.385,-158.813,103.76,464.6
-0.59,0.075,-0.372,-139.404,158.752,488.647
-0.386,0.186,-0.295,-111.023,198.425,503.906
-0.22,0.207,-0.143,-85.51,225.342,511.414
-0.027,0.286,0.068,-68.298,240.54,517.456
0.203,0.468,0.38,-47.18,236.877,527.283
0.533,0.737,0.903,-17.09,202.881,541.504
1.443,0.956,2.349,23.499,114.136,560.303
0.921,0.801,0.947,46.082,-84.29,593.018
0.368,0.506,0.629,47.852,-174.988,623.413
0.155,0.222,0.542,91.98,-194.702,621.46
-0.047,0.362,0.398,124.573,-199.768,586.975
-0.149,0.408,0.497,140.381,-177.307,548.889
-0.255,0.414,0.654,151.733,-150.94,490.601
-0.313,0.383,0.704,154.419,-123.474,427.856
-0.403,0.28,0.753,133.85,-83.374,370.056
-0.507,0.153,0.734,96.008,-34.607,309.692
-0.495,0.034,0.782,49.255,16.968,240.845
-0.38,0.022,0.869,2.197,57.678,159.79
-0.309,0.25,0.755,-41.687,78.064,79.346
-0.294,0.523,0.528,-78.735,94.482,19.836
-0.215,0.663,0.453,-101.318,120.422,-18.555
-0.09,0.764,0.445,-100.708,143.677,-48.523
-0.011,0.906,0.387,-74.646,156.677,-67.2
0.006,0.994,0.296,-32.41,166.504,-70.984
-0.001,1.004,0.221,15.93,177.917,-62.439
0.002,0.877,0.114,62.988,190.308,-42.786
-0.002,0.646,0.026,102.112,206.665,-18.066
-0.006,0.428,-0.058,131.409,224.731,4.456
0.019,0.3,-0.132,155.457,243.286,23.437
0.069,0.273,-0.143,176.453,260.925,37.659
0.131,0.32,-0.16,194.519,270.874,50.171
0.123,0.32,-0.209,211.487,269.958,61.157
0.064,0.319,-0.439,228.821,262.329,65.125
0.094,0.348,-0.671,232.178,265.076,72.266
0.178,0.197,-0.739,220.581,281.738,81.848
0.236,-0.026,-0.912,208.008,293.274,76.355
0.356,-0.242,-1.147,199.28,295.898,55.969
0.45,-0.418,-1.401,187.256,291.321,25.879
0.577,-0.559,-1.673,170.105,281.677,-8.179
0.708,-0.688,-1.931,152.649,272.339,-38.94
0.79,-0.809,-2.22,137.939,275.146,-64.941
0.713,-0.899,-2.59,123.108,302.979,-83.679
0.906,-0.984,-2.822,97.534,358.276,-93.201
1.277,-1.032,-2.568,56.274,405.823,-102.417
1.468,-1.283,-2.303,33.081,405.762,-114.685
1.729,-1.168,-1.704,31.799,364.868,-140.259
1.787,-0.572,-1.319,46.57,282.288,-144.043
1.724,-0.404,-1.187,39.49,180.603,-88.44
1.351,-0.942,-1.09,-3.113,91.492,-50.354
1.135,-1.051,-0.935,0.366,10.986,-48.828
1.18,-0.941,-1.415,29.968,-66.772,-33.691
0.826,-0.889,-1.529,33.569,-89.172,-37.598
0.656,-0.937,-1.553,32.227,-76.172,-35.645
0.678,-0.93,-1.497,34.119,-44.617,-30.64
0.657,-0.819,-1.353,34.79,-3.052,-27.71
0.704,-0.849,-1.104,28.076,36.316,-18.127
0.754,-0.987,-0.861,14.221,60.181,-15.503
0.797,-1.056,-0.676,6.714,63.293,-23.254
0.797,-0.993,-0.697,2.014,49.805,-33.752
0.706,-0.794,-0.793,-9.094,37.903,-41.138
0.671,-0.656,-0.773,-22.949,36.56,-36.133
0.681,-0.595,-0.677,-31.921,34.607,-28.137
0.738,-0.559,-0.574,-27.161,23.804,-20.508
0.766,-0.5,-0.598,-16.174,3.662,-9.521
0.692,-0.532,-0.664,-10.559,-13.977,5.554
0.574,-0.632,-0.707,-8.789,-22.827,14.771
0.534,-0.701,-0.754,-2.197,-24.292,15.198
0.534,-0.67,-0.796,2.869,-18.738,10.437
0.522,-0.626,-0.796,1.404,-5.981,6.897
0.501,-0.61,-0.773,-4.272,8.118,4.761
0.498,-0.613,-0.76,-7.446,19.653,0.61
0.512,-0.585,-0.75,-8.85,28.992,-4.089
0.534,-0.523,-0.709,-12.329,35.95,-6.226
0.562,-0.499,-0.665,-17.212,36.499,-5.31
0.579,-0.514,-0.639,-20.02,28.809,-6.653
0.587,-0.505,-0.637,-19.653,15.198,-8.972
0.59,-0.484,-0.643,-19.226,-0.244,-8.24
0.579,-0.49,-0.655,-21.362,-15.198,-6.653
0.553,-0.437,-0.667,-22.827,-28.32,-6.104
0.566,-0.43,-0.695,-21.851,-38.879,-1.892
0.527,-0.407,-0.706,-20.569,-47.424,-0.122
0.514,-0.463,-0.791,-15.137,-54.077,2.319
0.46,-0.478,-0.888,-12.207,-51.88,2.075
0.414,-0.465,-0.921,-11.963,-37.72,2.319
0.415,-0.447,-0.902,-14.771,-17.273,2.258
0.442,-0.448,-0.833,-18.127,2.502,2.258
0.473,-0.477,-0.768,-18.616,15.564,1.587
0.476,-0.483,-0.724,-16.724,20.996,-2.502
0.485,-0.452,-0.699,-13.916,23.743,-5.92
0.496,-0.429,-0.665,-13.855,26.123,-5.798
0.512,-0.451,-0.614,-16.785,26.184,-4.272
0.53,-0.471,-0.574,-19.226,21.545,-4.578
0.553,-0.451,-0.569,-17.334,12.451,-5.493
0.555,-0.428,-0.577,-14.343,1.282,-4.456
0.541,-0.426,-0.59,-12.39,-9.888,-2.197
0.534,-0.434,-0.622,-9.766,-20.142,0.732
0.521,-0.441,-0.658,-8.057,-26.001,4.761
0.494,-0.464,-0.69,-7.69,-27.283,7.996
0.467,-0.501,-0.726,-6.042,-24.17,8.057
0.451,-0.519,-0.764,-3.662,-16.724,5.798
0.437,-0.523,-0.781,-2.625,-5.615,3.113
0.443,-0.518,-0.76,-2.991,7.568,0.244
-0.257,-1.273,1.57,236.023,-309.57,37.109
-0.76,-1.319,1.183,214.6,-403.503,34.363
-1.157,-1.414,1.061,173.462,-435.669,52.368
-1.372,-1.589,1.047,148.193,-431.396,74.219
-1.486,-1.692,1.096,120.667,-418.091,76.599
-1.551,-1.767,1.114,93.079,-407.837,70.862
-1.624,-1.863,1.193,78.613,-394.775,57.8
-1.616,-1.97,1.237,64.148,-379.761,44.678
-1.521,-2.0,1.21,28.381,-368.835,43.213
-1.414,-1.844,1.085,-20.691,-358.704,62.012
-1.345,-1.599,0.939,-64.209,-339.417,103.516
-1.313,-1.273,0.7,-98.45,-307.129,160.706
-1.417,-1.126,0.431,-117.371,-254.028,234.619
-1.453,-1.146,0.224,-140.015,-183.044,308.594
-1.283,-1.119,-0.061,-158.813,-112.244,357.117
-1.105,-0.881,-0.303,-158.875,-36.865,387.39
-0.93,-0.507,-0.448,-148.071,38.696,411.194
-0.727,-0.153,-0.503,-132.629,105.591,430.725
-0.495,0.016,-0.5,-106.384,158.813,444.031
-0.282,0.048,-0.425,-80.139,196.96,449.768
-0.089,0.079,-0.287,-67.749,219.788,452.087
0.089,0.207,-0.049,-62.988,226.99,454.59
0.267,0.403,0.334,-51.392,213.196,461.182
0.773,0.718,1.488,-30.762,170.715,470.154
1.543,0.681,1.863,4.517,31.86,490.112
0.593,0.591,0.516,-2.502,-170.715,521.973
0.177,0.084,0.49,4.761,-201.294,541.26
0.036,-0.067,0.411,42.908,-205.994,508.484
-0.054,0.181,0.427,59.082,-179.932,463.074
-0.193,0.193,0.585,66.833,-139.221,428.284
-0.16,0.178,0.762,62.5,-102.844,381.042
-0.179,0.128,0.816,50.049,-71.899,341.431
-0.296,0.087,0.75,26.367,-39.246,305.603
-0.349,0.057,0.619,-5.92,-0.366,265.32
-0.285,0.034,0.646,-40.894,46.814,219.421
-0.168,0.142,0.721,-69.458,84.351,164.062
-0.098,0.416,0.642,-86.853,102.295,112.915
-0.07,0.669,0.517,-91.553,115.906,80.75
-0.019,0.808,0.451,-83.801,131.775,62.561
0.062,0.869,0.456,-65.308,144.409,50.964
0.111,0.913,0.451,-34.973,149.536,46.204
0.098,0.928,0.391,4.7,151.001,47.18
0.088,0.847,0.326,46.326,155.151,52.185
0.098,0.705,0.305,81.726,162.354,59.021
0.103,0.576,0.303,108.826,168.213,64.331
0.078,0.521,0.304,131.47,171.326,67.261
0.053,0.5,0.289,148.193,172.974,70.007
0.01,0.47,0.253,159.973,175.476,71.35
-0.073,0.528,0.108,174.927,178.894,67.749
-0.12,0.523,-0.087,191.284,191.956,64.697
-0.136,0.51,-0.215,197.021,220.337,62.622
-0.132,0.416,-0.305,199.768,252.808,62.805
-0.099,0.295,-0.384,198.364,278.809,56.396
-0.05,0.212,-0.486,196.289,295.898,42.664
-0.023,0.187,-0.608,196.167,307.617,27.527
-0.001,0.176,-0.758,194.763,318.542,14.343
0.032,0.123,-0.95,192.322,328.43,2.991
0.102,-0.011,-1.195,187.744,337.158,-7.324
0.189,-0.235,-1.517,177.551,343.079,-16.052
0.293,-0.535,-1.928,164.185,343.262,-25.574
0.412,-0.862,-2.483,151.55,343.994,-43.457
0.442,-1.161,-3.131,137.756,362.061,-71.228
0.728,-1.266,-3.259,112.732,413.452,-98.022
1.164,-1.297,-2.836,80.139,450.806,-123.169
1.498,-1.476,-2.215,72.021,438.416,-151.855
1.787,-1.353,-1.638,77.82,376.77,-184.448
1.697,-0.721,-1.358,80.322,279.602,-182.251
1.528,-0.764,-1.253,46.936,174.316,-125.366
1.217,-0.9,-1.346,-0.427,75.134,-89.172
1.167,-0.925,-1.62,14.282,-11.475,-59.082
1.014,-0.948,-1.884,26.672,-65.125,-33.936
0.876,-0.896,-1.912,29.907,-72.815,-32.837
0.766,-0.707,-1.941,43.945,-59.631,-20.63
0.722,-0.801,-1.701,39.307,-25.452,-2.869
0.668,-1.08,-1.563,30.823,5.615,-2.869
0.62,-1.057,-1.346,36.194,36.743,-19.165
0.73,-0.805,-1.105,37.72,60.486,-28.137
0.813,-0.856,-0.912,19.897,68.726,-21.301
0.787,-0.955,-0.532,-6.836,64.148,-22.766
0.914,-0.968,-0.3,-12.634,28.015,-25.757
0.907,-0.943,-0.416,-18.982,-29.968,-27.954
0.646,-0.6,-0.771,-29.358,-71.96,-35.95
0.548,-0.366,-0.899,-34.546,-74.463,-11.78
0.469,-0.488,-0.85,-49.5,-54.382,15.137
0.477,-0.748,-0.781,-48.218,-35.522,19.409
0.496,-0.685,-0.812,-22.644,-24.902,10.01
0.523,-0.484,-0.845,-3.296,-12.207,9.766
0.485,-0.457,-0.8,-5.371,4.456,17.456
0.494,-0.607,-0.748,-9.521,18.86,21.851
0.532,-0.635,-0.75,-3.845,26.672,18.616
0.569,-0.573,-0.748,-0.061,29.907,15.869
0.558,-0.554,-0.736,-7.263,29.785,14.16
0.549,-0.562,-0.714,-15.015,25.635,10.071
0.578,-0.546,-0.679,-17.639,16.235,5.859
0.594,-0.528,-0.667,-17.822,1.16,0.61
0.581,-0.508,-0.673,-19.714,-16.357,-4.395
0.558,-0.474,-0.709,-21.729,-32.288,-7.263
0.528,-0.448,-0.764,-23.865,-42.603,-6.775
0.479,-0.454,-0.807,-25.635,-45.898,-5.371
0.444,-0.458,-0.83,-25.757,-42.847,-4.7
0.432,-0.463,-0.833,-24.841,-35.522,-3.54
0.426,-0.464,-0.824,-25.024,-26.55,-3.235
0.433,-0.46,-0.819,-25.818,-16.846,-3.54
0.428,-0.45,-0.778,-27.1,-8.179,-2.014
0.468,-0.435,-0.766,-29.602,-2.197,-0.732
0.485,-0.405,-0.753,-28.32,2.625,1.16
0.462,-0.43,-0.643,-30.884,6.348,7.385
0.496,-0.476,-0.612,-31.677,1.709,5.798
0.493,-0.48,-0.632,-27.222,-5.005,5.127
0.453,-0.483,-0.645,-27.649,-6.897,4.639
0.454,-0.49,-0.644,-28.381,-5.066,2.93
0.439,-0.437,-0.631,-26.428,-1.892,2.991
0.475,-0.452,-0.601,-26.733,1.16,8.301
0.494,-0.409,-0.589,-25.635,1.038,8.423
0.534,-0.365,-0.61,-18.25,-2.075,12.939
0.522,-0.385,-0.647,-14.648,-6.104,19.043
0.497,-0.447,-0.691,-11.169,-9.827,19.836
0.504,-0.486,-0.742,-4.822,-12.024,16.663
0.51,-0.492,-0.779,-0.916,-10.376,10.986
-0.508,-1.225,1.535,162.537,-159.668,28.503
-0.666,-1.498,1.763,182.129,-230.774,36.56
-0.801,-1.753,1.758,179.016,-323.608,44.434
-1.045,-1.906,1.475,146.545,-420.41,56.702
-1.434,-1.825,1.067,106.384,-482.178,70.496
-1.611,-1.797,0.973,86.243,-494.507,89.05
-1.606,-1.915,1.058,77.82,-482.971,98.328
-1.579,-1.976,1.062,59.387,-464.966,84.106
-1.436,-1.946,1.01,30.823,-440.369,68.481
-1.242,-1.782,0.954,-7.202,-413.452,73.486
-1.035,-1.474,0.755,-53.65,-381.104,103.455
-1.008,-1.153,0.453,-94.36,-331.543,162.781
-1.281,-0.958,0.486,-129.639,-256.714,246.887
-1.211,-0.846,0.317,-157.776,-191.223,314.697
-1.006,-0.657,0.039,-155.884,-131.042,360.596
-0.878,-0.329,-0.13,-135.315,-66.284,398.743
-0.729,-0.01,-0.22,-110.596,-7.935,433.044
-0.536,0.198,-0.221,-82.642,40.405,459.595
-0.349,0.238,-0.118,-50.659,77.271,477.234
-0.204,0.178,0.028,-19.104,95.825,482.3
-0.083,0.129,0.215,-2.197,100.769,477.356
0.083,0.156,0.493,-4.944,94.604,474.731
0.292,0.22,0.805,-3.723,73.914,474.609
0.475,0.249,1.038,13.489,34.851,469.91
0.596,0.205,1.146,27.283,-26.794,471.558
0.495,0.133,1.011,28.015,-100.647,478.699
0.221,0.074,0.798,27.161,-156.25,478.76
-0.044,0.018,0.65,33.752,-176.88,465.515
-0.182,-0.032,0.524,34.79,-166.26,437.134
-0.329,-0.078,0.495,25.085,-131.592,402.222
-0.423,-0.108,0.464,7.385,-85.083,362.305
-0.478,-0.06,0.404,-14.221,-34.119,316.04
-0.488,0.046,0.335,-34.485,19.348,266.907
-0.427,0.139,0.323,-50.415,74.036,218.018
-0.311,0.239,0.363,-68.359,121.643,172.18
-0.178,0.375,0.421,-85.754,156.86,133.118
-0.068,0.55,0.461,-92.957,179.26,102.905
0.0,0.732,0.492,-88.867,189.026,81.665
0.034,0.868,0.525,-73.425,187.805,70.435
0.029,0.953,0.539,-46.753,177.063,66.772
-0.012,0.97,0.498,-10.742,162.231,67.749
-0.065,0.919,0.405,29.541,150.757,72.632
-0.103,0.84,0.304,70.251,148.376,79.041
-0.129,0.788,0.226,109.619,156.494,86.914
-0.134,0.766,0.165,145.325,172.485,97.961
-0.126,0.74,0.103,174.866,195.007,111.206
-0.072,0.568,0.055,194.214,220.886,124.573
-0.109,0.513,-0.027,203.125,247.498,131.104
-0.121,0.474,-0.215,204.529,276.306,133.911
-0.102,0.546,-0.345,195.007,310.974,132.263
-0.042,0.462,-0.372,180.786,339.661,127.625
-0.015,0.372,-0.616,173.767,348.328,106.506
0.035,0.293,-0.906,171.753,350.037,84.045
0.08,0.266,-1.25,171.753,348.328,59.875
0.209,0.153,-1.686,178.894,341.736,32.166
0.418,-0.082,-2.184,180.664,330.139,5.676
0.655,-0.392,-2.667,165.649,320.068,-16.602
0.64,-0.778,-3.301,147.644,334.045,-40.039
0.67,-1.12,-3.5,123.413,402.405,-68.115
1.172,-1.255,-2.835,81.604,473.694,-107.849
1.521,-1.29,-2.308,60.73,477.112,-148.682
1.643,-1.289,-1.874,48.645,431.519,-182.739
1.782,-0.775,-1.345,36.743,347.595,-209.717
1.838,-0.088,-1.165,35.95,225.22,-167.297
1.748,0.25,-1.385,19.897,93.567,-70.129
1.324,-0.599,-1.297,4.761,-5.676,24.963
0.944,-1.173,-1.58,22.705,-88.623,51.27
0.723,-1.007,-2.015,74.829,-126.16,44.373
0.671,-0.755,-2.145,74.89,-90.698,36.438
0.659,-0.794,-1.776,54.504,-25.085,25.879
0.743,-1.015,-1.675,43.457,20.569,25.635
0.687,-0.981,-1.514,32.959,59.692,4.395
0.702,-0.757,-1.307,23.071,94.421,-11.353
0.812,-0.742,-1.125,6.47,112.976,-14.893
0.83,-0.819,-0.868,-8.85,115.601,-26.184
0.922,-0.798,-0.657,-12.207,92.163,-38.086
0.956,-0.711,-0.669,-16.296,46.143,-44.495
0.786,-0.746,-0.692,-24.963,2.991,-48.584
0.64,-0.487,-0.858,-30.579,-29.419,-53.833
0.673,-0.178,-0.992,-24.353,-42.908,-36.682
0.637,-0.116,-0.99,-31.25,-39.246,-1.038
0.57,-0.48,-0.869,-33.63,-34.363,24.658
0.475,-0.754,-0.888,-19.836,-37.598,23.376
0.448,-0.681,-1.015,2.014,-36.316,-0.183
0.443,-0.417,-1.028,9.216,-20.325,-13.672
0.46,-0.409,-0.937,-1.038,1.648,-13.0
0.467,-0.538,-0.86,-10.986,17.334,-14.038
0.497,-0.541,-0.811,-11.23,24.109,-19.897
0.524,-0.428,-0.744,-13.611,25.513,-22.4
0.533,-0.394,-0.683,-22.034,21.24,-20.264
0.53,-0.458,-0.664,-28.931,9.216,-17.517
0.531,-0.466,-0.691,-32.715,-7.751,-17.517
0.524,-0.397,-0.723,-35.645,-23.865,-15.808
0.508,-0.351,-0.756,-40.344,-36.926,-10.803
0.478,-0.329,-0.81,-41.443,-46.814,-5.859
0.444,-0.312,-0.87,-37.292,-51.453,-0.977
0.416,-0.325,-0.906,-33.081,-48.767,5.127
0.406,-0.374,-0.878,-31.128,-41.077,10.498
0.4,-0.368,-0.877,-29.297,-32.41,10.925
0.414,-0.356,-0.852,-24.658,-21.667,11.169
0.416,-0.36,-0.782,-24.414,-11.719,12.451
0.435,-0.381,-0.736,-24.048,-7.874,9.644
0.455,-0.404,-0.735,-23.56,-7.568,8.301
0.429,-0.405,-0.733,-24.048,-6.287,4.395
0.426,-0.386,-0.72,-23.071,-4.395,0.305
0.442,-0.368,-0.718,-23.437,-3.296,-1.526
0.457,-0.391,-0.726,-25.696,-3.052,-2.38
0.456,-0.413,-0.738,-28.137,-2.136,-3.418
0.471,-0.344,-0.732,-27.893,-0.061,-4.761
0.491,-0.313,-0.716,-25.94,0.793,-0.366
0.487,-0.359,-0.69,-27.649,-0.732,3.113
0.491,-0.378,-0.68,-25.391,-4.028,2.808
0.516,-0.368,-0.669,-21.484,-7.812,5.798
0.524,-0.382,-0.666,-23.254,-12.024,8.24
