aX,aY,aZ,gX,gY,gZ
-1.592,-2.923,-2.221,-194.214,-129.944,309.692
-0.832,-1.875,-0.901,-24.231,52.551,61.401
-0.126,-0.942,-0.118,69.031,145.264,-138.855
0.382,-0.764,0.302,56.152,184.937,-198.486
0.396,-0.996,0.685,46.387,199.036,-165.039
0.418,-1.427,0.829,50.537,176.697,-114.014
0.539,-1.84,0.818,38.513,127.686,-91.553
0.453,-1.699,0.771,20.386,78.369,-85.144
0.302,-1.249,0.76,4.944,37.292,-62.561
0.137,-0.935,0.671,-11.047,-2.808,-22.461
-0.055,-0.832,0.609,-27.344,-36.316,29.053
-0.261,-0.874,0.489,-39.49,-61.829,71.045
-0.433,-0.872,0.456,-44.067,-78.491,82.764
-0.579,-0.728,0.396,-42.664,-90.454,71.35
-0.55,-0.758,0.325,-39.368,-96.313,54.565
-0.71,-0.703,0.042,-32.166,-89.294,25.391
-0.745,-0.656,-0.122,-21.79,-50.781,2.625
-0.62,-0.737,0.024,-9.033,12.817,-15.625
-0.571,-0.629,0.151,3.357,67.139,-30.884
0.138,-0.796,0.787,8.85,101.807,-25.513
0.128,-0.796,0.776,7.935,69.519,-22.827
-0.072,-0.706,0.427,-1.404,14.832,-4.7
-0.242,-0.844,0.073,-0.793,14.587,9.155
-0.102,-1.141,0.318,3.052,47.852,10.071
-0.152,-1.152,0.489,10.986,72.876,-9.033
-0.102,-0.944,0.554,10.01,64.758,-23.499
-0.11,-0.783,0.608,3.54,46.265,-14.16
-0.168,-0.794,0.516,-2.747,18.127,5.981
-0.241,-0.856,0.384,-4.639,-5.188,22.888
-0.25,-0.97,0.327,-2.991,-10.803,30.823
-0.262,-1.13,0.368,-1.099,-10.803,25.452
-0.233,-1.146,0.513,2.808,-15.442,3.296
-0.234,-1.016,0.443,4.395,-31.616,-16.907
-0.316,-0.907,0.319,0.183,-39.856,-22.583
-0.318,-0.885,0.294,-2.747,-25.879,-18.25
-0.33,-0.954,0.229,-3.296,-2.563,-11.597
-0.245,-1.026,0.405,-1.77,29.236,-13.611
-0.146,-0.993,0.52,-0.854,44.861,-21.24
-0.164,-0.818,0.489,-2.747,42.542,-25.024
-0.139,-0.754,0.518,-5.31,42.053,-16.235
-0.114,-0.781,0.576,-6.592,36.621,-5.066
-0.09,-0.811,0.602,-4.395,22.644,1.77
-0.127,-0.818,0.566,-3.723,2.686,7.507
-0.191,-0.832,0.534,-4.15,-14.587,10.681
-0.205,-0.848,0.51,-3.723,-28.137,11.597
-0.236,-0.857,0.459,-3.479,-37.231,11.536
-0.247,-0.932,0.433,-4.272,-40.161,11.292
-0.253,-0.974,0.428,-3.601,-39.917,5.493
-0.244,-0.961,0.387,-2.319,-37.598,-1.221
-0.288,-0.944,0.304,-3.845,-29.602,-2.258
-0.275,-0.956,0.336,-4.517,-11.292,-0.122
-0.263,-0.99,0.334,-4.211,5.554,0.854
-0.237,-1.016,0.421,-3.967,20.386,-0.366
-0.207,-0.998,0.475,-4.517,26.428,-3.052
-0.197,-0.942,0.492,-5.371,22.644,-5.798
-0.191,-0.889,0.496,-6.287,14.404,-6.592
-0.184,-0.871,0.482,-6.104,3.906,-5.371
-0.192,-0.873,0.46,-5.981,-5.92,-4.028
-0.211,-0.88,0.437,-5.432,-13.794,-3.479
-0.227,-0.887,0.417,-4.883,-18.127,-4.456
-0.246,-0.883,0.401,-4.7,-18.982,-6.226
-0.251,-0.87,0.403,-4.578,-16.418,-7.507
-0.245,-0.857,0.407,-3.906,-11.963,-8.057
-0.231,-0.855,0.412,-3.601,-6.836,-7.935
-0.215,-0.857,0.425,-3.479,-1.648,-6.348
-0.195,-0.854,0.439,-2.686,2.502,-5.371
-0.179,-0.843,0.459,-1.526,3.54,-4.944
-0.173,-0.839,0.477,-0.488,0.793,-3.54
-0.184,-0.84,0.49,-0.244,-4.822,-0.854
-0.21,-0.848,0.481,-0.183,-12.756,2.502
-0.232,-0.871,0.447,-0.183,-20.569,5.31
-0.246,-0.907,0.409,-0.61,-24.414,6.409
-0.254,-0.938,0.38,-1.221,-22.644,4.761
-0.273,-0.933,0.373,-0.916,-16.785,1.221
-0.278,-0.919,0.379,-0.244,-8.667,-1.831
-0.259,-0.92,0.395,-0.305,-0.305,-3.54
-0.243,-0.922,0.423,-0.549,7.446,-3.784
-0.23,-0.91,0.449,-0.732,11.902,-3.296
-0.218,-0.904,0.452,-1.282,12.146,-2.502
-0.207,-0.909,0.464,-2.258,10.986,-1.282
-0.204,-0.929,0.468,-2.808,8.545,-1.404
-0.211,-0.925,0.474,-2.93,4.761,-3.723
-0.216,-0.9,0.479,-2.502,0.122,-6.287
-0.228,-0.881,0.467,-2.686,-4.517,-6.836
-0.242,-0.881,0.443,-3.662,-7.324,-5.005
-0.245,-0.885,0.423,-3.723,-7.202,-3.418
-0.242,-0.893,0.409,-3.296,-4.944,-3.906
-0.246,-0.893,0.421,-3.052,-1.099,-4.761
-0.245,-0.876,0.438,-2.563,2.625,-5.31
-0.23,-0.86,0.44,-1.404,3.784,-5.371
-0.219,-0.872,0.447,-1.221,4.272,-3.784
-0.213,-0.896,0.463,-1.892,4.211,-1.038
-0.22,-0.905,0.462,-2.625,2.136,-0.488
-0.227,-0.897,0.454,-2.747,-0.61,-1.77
-0.227,-0.892,0.453,-2.563,-1.892,-2.563
-0.226,-0.888,0.454,-2.563,-2.869,-2.747
-0.233,-0.887,0.444,-2.563,-4.15,-2.808
1.857,-0.956,-0.32,-82.764,-116.516,52.307
2.125,-0.874,-0.604,-88.623,-201.965,54.81
2.51,-0.677,-0.94,-55.42,-317.261,46.509
2.717,-0.539,-1.127,5.31,-451.233,36.438
2.965,-0.558,-1.231,48.767,-592.957,38.086
3.213,-0.735,-1.369,67.2,-736.694,58.96
3.286,-0.844,-1.647,77.087,-886.536,89.905
3.16,-0.845,-2.064,87.158,-1024.414,107.056
2.772,-0.68,-2.348,93.445,-1113.281,116.821
2.098,-0.504,-2.413,86.792,-1138.55,124.512
1.183,-0.338,-2.303,74.463,-1110.596,143.127
0.247,-0.256,-2.133,71.045,-1038.269,186.951
-0.398,-0.539,-2.16,82.458,-929.871,238.342
-1.019,-0.938,-2.357,86.121,-786.438,261.719
-1.461,-1.214,-2.095,75.073,-606.445,257.141
-1.572,-1.328,-1.495,69.153,-441.223,239.685
-1.487,-1.323,-0.878,71.594,-337.097,208.374
-1.405,-1.361,-0.422,79.895,-297.852,154.968
-1.436,-1.338,-0.24,90.271,-304.81,98.511
-1.723,-1.041,-0.205,94.116,-322.51,61.89
-3.151,-0.701,0.068,115.723,-330.2,77.698
-4.0,-0.794,-0.811,112.854,-332.52,228.149
-2.974,-2.677,-1.834,-5.005,-255.92,381.348
-1.108,-3.498,-1.302,-136.292,-68.542,358.093
-0.322,-2.656,-0.398,-94.421,54.199,192.81
0.036,-1.527,-0.06,-8.484,67.505,-27.527
0.153,-0.87,-0.213,15.93,59.998,-152.466
0.076,-0.779,-0.041,19.348,96.68,-151.001
0.054,-1.307,0.507,23.01,145.508,-102.661
0.21,-1.586,0.81,24.841,142.395,-79.041
0.419,-1.492,0.874,13.123,98.145,-54.993
0.352,-1.304,0.844,-7.568,48.523,-37.231
0.245,-1.07,0.731,-20.874,1.648,-31.067
0.163,-0.792,0.587,-25.452,-33.936,-24.231
0.005,-0.58,0.496,-29.358,-50.293,-9.644
-0.079,-0.552,0.498,-32.776,-52.979,14.16
-0.153,-0.623,0.478,-31.128,-54.26,31.433
-0.171,-0.713,0.475,-25.513,-56.213,35.889
-0.208,-0.763,0.453,-18.921,-58.899,28.381
-0.273,-0.767,0.383,-13.123,-60.608,15.442
-0.341,-0.778,0.282,-8.606,-55.054,3.601
-0.373,-0.831,0.212,-4.761,-37.354,-5.798
-0.357,-0.887,0.227,-1.953,-9.277,-13.367
-0.253,-0.957,0.338,-0.488,20.02,-18.494
-0.135,-0.974,0.455,-0.977,37.903,-23.132
-0.102,-0.885,0.398,-2.502,38.696,-23.193
-0.068,-0.92,0.412,-5.005,38.391,-16.235
0.134,-1.052,0.593,-6.226,34.302,-6.226
0.111,-1.161,0.643,-5.615,13.062,-7.69
-0.114,-0.835,0.267,-5.066,-20.569,-17.639
-0.125,-0.798,0.282,-10.01,-13.428,1.709
-0.094,-0.966,0.481,-9.094,5.127,11.169
-0.111,-0.945,0.369,-3.357,-1.892,9.644
-0.268,-0.911,0.22,-3.906,-0.366,8.484
-0.296,-0.95,0.276,-5.371,23.804,4.517
-0.235,-0.967,0.385,-0.183,47.119,-7.568
-0.184,-0.97,0.44,3.296,57.129,-24.414
-0.146,-0.916,0.519,2.502,59.875,-36.621
-0.068,-0.852,0.597,1.465,53.955,-42.419
-0.005,-0.822,0.614,0.366,37.17,-43.213
-0.015,-0.786,0.555,-1.648,18.494,-38.025
0.005,-0.803,0.579,-3.296,5.493,-27.039
0.025,-0.844,0.599,-3.662,-6.836,-16.785
0.022,-0.891,0.594,-3.296,-23.071,-9.338
-0.071,-0.857,0.457,-4.639,-38.391,-2.991
-0.165,-0.837,0.365,-7.69,-37.17,7.751
-0.198,-0.887,0.381,-9.216,-21.362,17.273
-0.175,-0.948,0.445,-8.057,-6.226,19.592
-0.155,-0.962,0.493,-6.958,1.099,14.832
-0.152,-0.918,0.502,-7.141,1.404,7.568
-0.163,-0.859,0.48,-6.836,-0.061,2.625
-0.166,-0.851,0.468,-5.249,-0.183,0.305
-0.168,-0.875,0.438,-3.601,2.014,0.549
-0.12,-0.943,0.501,-2.38,7.507,0.916
-0.1,-0.971,0.524,-0.854,5.981,-3.296
-0.22,-0.948,0.302,-1.038,0.244,-7.629
-0.215,-0.88,0.321,-1.465,16.357,-7.019
-0.084,-1.032,0.533,-2.319,34.668,-2.441
0.002,-1.035,0.653,0.122,28.503,-12.634
-0.043,-0.878,0.511,-0.732,1.892,-17.395
-0.128,-0.801,0.39,-4.517,-8.606,-12.085
-0.142,-0.866,0.4,-3.784,-2.319,-4.639
-0.11,-0.937,0.517,0.61,6.104,-4.883
-0.079,-0.935,0.576,0.977,2.441,-8.118
-0.095,-0.885,0.529,-2.075,-9.46,-8.301
-0.134,-0.857,0.435,-5.127,-18.311,-6.165
-0.126,-0.869,0.414,-5.554,-16.174,-4.395
-0.107,-0.881,0.429,-4.761,-9.155,-3.418
-0.096,-0.874,0.469,-4.272,-3.357,-3.296
-0.112,-0.832,0.47,-4.395,-1.77,-2.808
-0.104,-0.794,0.475,-4.395,-0.732,0.549
-0.09,-0.809,0.483,-4.028,-0.122,6.104
-0.08,-0.833,0.501,-3.052,-1.953,9.216
-0.095,-0.849,0.502,-2.136,-6.287,10.071
-0.111,-0.86,0.5,-1.709,-11.536,9.277
-0.118,-0.877,0.488,-1.526,-15.503,8.484
-0.131,-0.886,0.473,-1.526,-17.7,7.874
-0.137,-0.891,0.459,-1.831,-17.151,7.507
-0.147,-0.89,0.44,-1.831,-14.038,7.812
-0.149,-0.908,0.438,-1.648,-7.874,9.155
-0.154,-0.947,0.451,-2.38,-0.916,9.644
-0.152,-0.97,0.474,-3.662,5.615,8.301
-0.148,-0.966,0.488,-4.333,9.766,5.066
-0.132,-0.95,0.504,-4.944,11.902,1.77
-0.123,-0.934,0.519,-5.798,11.414,0.183
-0.112,-0.92,0.514,-6.47,7.812,0.183
-0.104,-0.913,0.493,-6.836,3.479,-0.122
-0.1,-0.907,0.47,-6.226,0.488,-1.16
-0.11,-0.904,0.466,-4.883,-0.183,-2.625
-0.112,-0.91,0.469,-4.089,0.183,-3.357
-0.11,-0.92,0.469,-3.967,1.16,-4.089
-0.11,-0.918,0.474,-3.845,2.747,-4.7
-0.107,-0.913,0.478,-3.784,4.7,-5.432
-0.101,-0.905,0.492,-3.845,6.47,-5.493
-0.093,-0.9,0.498,-4.028,7.385,-5.005
-0.082,-0.898,0.505,-4.456,7.507,-4.272
-0.077,-0.886,0.508,-5.005,6.165,-3.784
-0.08,-0.864,0.507,-4.7,3.601,-3.479
-0.086,-0.849,0.506,-3.784,0.488,-3.357
1.402,-1.188,-0.335,-88.44,-200.256,0.977
1.486,-1.263,-0.429,-107.605,-254.822,-10.254
1.552,-1.267,-0.494,-116.028,-303.955,-29.358
1.832,-1.246,-0.664,-114.258,-355.713,-45.532
2.201,-1.1,-0.839,-108.948,-422.363,-50.293
2.422,-0.812,-0.931,-93.506,-502.197,-41.992
2.669,-0.601,-1.037,-63.477,-595.032,-22.278
2.77,-0.469,-1.1,-28.198,-685.425,15.625
2.757,-0.569,-1.232,-8.24,-765.137,72.266
2.62,-0.752,-1.457,4.333,-835.266,130.676
2.232,-0.867,-1.643,18.921,-881.897,174.377
1.767,-0.983,-1.752,29.297,-904.358,204.163
1.191,-1.052,-1.817,27.283,-900.513,225.586
0.486,-1.035,-1.92,15.198,-867.676,242.004
-0.199,-0.995,-2.0,3.845,-800.537,248.413
-0.731,-0.938,-2.009,7.751,-703.003,247.07
-1.096,-0.903,-1.645,23.071,-585.999,231.995
-1.276,-0.966,-1.066,45.349,-490.479,210.144
-1.428,-0.909,-0.538,58.228,-443.298,183.044
-3.248,0.138,0.921,118.53,-437.988,159.729
-4.0,-0.205,-0.26,235.168,-492.432,270.264
-4.0,-1.041,-2.274,-93.75,-464.6,536.987
-3.653,-3.58,-1.649,-286.194,-247.559,636.292
-1.463,-3.834,-1.604,-194.763,-46.326,434.692
-0.246,-2.155,-0.54,4.395,72.693,68.298
0.359,-1.145,0.433,99.121,145.386,-182.068
0.526,-0.684,0.781,70.129,145.691,-264.099
0.609,-0.799,0.694,48.706,106.14,-212.83
0.437,-1.449,0.692,36.865,79.041,-158.325
0.409,-1.691,0.829,26.978,57.739,-145.569
0.593,-1.442,0.719,16.602,24.658,-114.38
0.591,-1.214,0.682,1.221,3.113,-75.256
0.46,-1.031,0.663,-7.69,-14.709,-35.522
0.369,-0.865,0.647,-12.39,-36.438,2.93
0.117,-0.645,0.598,-16.052,-57.251,34.18
-0.082,-0.547,0.603,-20.142,-70.374,66.65
-0.247,-0.662,0.609,-21.79,-79.712,89.661
-0.457,-0.769,0.496,-21.057,-88.989,87.891
-0.576,-0.828,0.387,-19.226,-85.571,69.092
-0.6,-0.819,0.323,-16.846,-66.345,38.391
-0.507,-0.798,0.296,-11.414,-38.635,6.165
-0.45,-0.742,0.285,-5.371,-7.568,-19.775
-0.337,-0.75,0.354,-2.38,24.902,-31.372
-0.191,-0.838,0.461,-2.808,50.903,-32.471
-0.028,-0.928,0.536,-3.845,61.829,-32.043
0.116,-0.955,0.594,-5.493,57.8,-32.532
0.19,-0.901,0.591,-7.507,44.495,-30.029
0.153,-0.778,0.518,-9.46,28.442,-17.212
0.2,-0.786,0.553,-10.681,20.264,3.967
0.183,-0.803,0.468,-11.23,13.611,33.63
0.166,-1.184,0.646,-9.399,11.108,54.565
-0.103,-1.053,0.367,-5.127,-16.296,37.598
-0.232,-0.951,0.326,-6.287,-16.724,38.33
-0.257,-0.959,0.501,-8.423,0.244,31.982
-0.257,-0.971,0.381,-8.179,-2.686,24.963
-0.319,-1.028,0.375,-9.277,3.113,14.709
-0.224,-1.048,0.506,-7.446,12.634,-7.812
-0.145,-0.947,0.488,-5.371,9.094,-31.921
-0.148,-0.814,0.447,-5.371,5.371,-46.692
-0.093,-0.786,0.491,-5.737,9.766,-47.913
-0.031,-0.793,0.505,-4.761,13.184,-44.067
0.016,-0.808,0.521,-3.479,14.648,-36.621
0.021,-0.823,0.545,-3.113,15.259,-29.419
0.021,-0.784,0.559,-2.808,14.404,-22.339
0.045,-0.777,0.594,-2.563,13.306,-10.803
0.046,-0.79,0.592,-3.235,9.033,-0.671
0.028,-0.794,0.59,-2.93,4.089,8.545
0.01,-0.809,0.587,-3.113,-0.305,16.663
-0.018,-0.849,0.587,-3.052,-4.822,22.095
-0.064,-0.853,0.559,-2.869,-10.498,23.315
-0.1,-0.844,0.529,-2.319,-13.428,23.01
-0.122,-0.863,0.521,-2.197,-12.268,21.912
-0.143,-0.891,0.512,-2.014,-9.399,18.921
-0.152,-0.921,0.512,-1.282,-6.104,13.855
-0.139,-0.937,0.521,-0.793,-2.319,6.409
-0.114,-0.938,0.529,-0.183,0.793,-1.465
-0.092,-0.941,0.54,-0.488,2.747,-7.019
-0.077,-0.942,0.539,-1.465,3.662,-11.292
-0.062,-0.923,0.525,-2.014,3.845,-14.038
-0.055,-0.899,0.515,-2.258,4.272,-14.282
-0.04,-0.892,0.524,-2.38,5.188,-12.085
-0.031,-0.907,0.54,-2.93,4.944,-8.545
-0.019,-0.923,0.556,-3.906,2.075,-5.615
-0.035,-0.889,0.539,-4.639,-2.808,-4.028
-0.047,-0.849,0.53,-5.676,-6.042,-1.282
-0.055,-0.84,0.522,-6.348,-7.08,3.296
-0.063,-0.851,0.521,-6.226,-6.775,6.165
-0.07,-0.851,0.522,-5.371,-6.165,5.432
-0.071,-0.829,0.525,-4.517,-5.005,4.089
-0.076,-0.804,0.526,-3.479,-4.028,3.235
-0.075,-0.805,0.522,-2.563,-2.441,3.052
-0.072,-0.824,0.519,-1.282,-0.305,2.869
-0.07,-0.847,0.525,-0.122,1.831,1.038
-0.072,-0.866,0.534,0.854,3.113,-1.953
-0.075,-0.871,0.542,1.343,3.296,-5.005
-0.081,-0.856,0.533,0.977,2.808,-6.409
-0.073,-0.856,0.53,0.488,3.174,-5.737
-0.067,-0.874,0.524,-0.061,4.272,-4.639
-0.065,-0.886,0.525,-0.305,5.798,-3.845
-0.059,-0.884,0.541,-0.793,7.935,-3.052
-0.041,-0.888,0.562,-1.099,9.216,-2.014
-0.03,-0.892,0.583,-2.136,8.545,-0.854
-0.031,-0.885,0.593,-2.747,5.92,0.549
-0.032,-0.874,0.592,-3.174,1.709,0.854
-0.038,-0.869,0.582,-3.723,-2.319,0.916
-0.047,-0.867,0.564,-3.845,-4.944,0.977
-0.062,-0.87,0.544,-3.54,-5.798,0.549
-0.074,-0.879,0.531,-3.662,-4.578,-0.244
-0.083,-0.879,0.525,-3.723,-2.014,-1.465
-0.08,-0.879,0.524,-3.113,0.732,-2.93
-0.084,-0.869,0.528,-2.808,3.113,-4.7
-0.078,-0.864,0.537,-2.502,5.066,-4.883
-0.064,-0.876,0.542,-2.808,5.92,-3.967
-0.047,-0.887,0.546,-3.906,5.92,-3.662
-0.041,-0.871,0.547,-3.784,5.249,-4.822
-0.037,-0.849,0.551,-2.93,3.784,-6.287
-0.035,-0.843,0.555,-2.93,2.502,-6.287
-0.037,-0.856,0.555,-2.991,0.916,-5.615
-0.05,-0.862,0.555,-2.93,-0.244,-5.432
1.829,-0.959,-0.316,-88.257,-228.699,-36.56
2.14,-0.982,-0.521,-90.393,-307.129,-34.241
2.438,-1.063,-0.819,-80.383,-402.039,-34.973
2.616,-1.006,-1.075,-58.838,-508.362,-37.292
2.601,-0.851,-1.218,-30.334,-600.769,-26.672
2.633,-0.689,-1.364,-19.592,-679.504,-3.174
2.506,-0.74,-1.461,-16.052,-757.812,24.292
2.206,-0.727,-1.555,-6.47,-823.669,69.58
1.651,-0.629,-1.65,9.399,-872.375,106.323
1.033,-0.572,-1.692,24.963,-892.395,134.949
0.41,-0.496,-1.703,37.537,-869.568,168.823
-0.068,-0.507,-1.673,46.204,-810.547,204.773
-0.405,-0.71,-1.586,49.866,-732.788,237.244
-0.685,-0.832,-1.355,50.903,-652.161,246.277
-0.916,-0.872,-1.072,67.383,-592.834,231.506
-1.161,-0.939,-0.895,77.332,-554.626,204.59
-1.455,-1.035,-0.789,73.364,-519.409,181.458
-2.191,-0.513,-0.022,77.393,-475.159,164.551
-4.0,-0.401,0.487,183.655,-448.181,183.228
-4.0,-0.807,-1.067,119.446,-433.411,352.356
-3.595,-2.822,-1.572,-144.226,-323.975,535.95
-1.851,-3.893,-1.125,-208.069,-159.668,452.148
-0.889,-2.628,-0.683,-76.05,-58.96,163.086
-0.145,-1.306,-0.102,56.213,-24.78,-93.567
0.035,-0.527,0.138,72.266,0.122,-192.444
0.14,-0.58,0.348,51.575,27.039,-158.325
0.156,-1.302,0.598,43.518,42.053,-88.745
0.165,-1.879,0.694,36.255,37.231,-62.927
0.345,-1.96,0.692,22.4,18.799,-65.979
0.402,-1.651,0.684,6.226,0.488,-77.148
0.446,-1.17,0.608,-8.423,-20.142,-82.458
0.334,-0.692,0.55,-14.282,-39.917,-71.472
0.303,-0.638,0.598,-12.207,-63.293,-36.621
0.199,-0.736,0.574,-18.372,-87.036,16.174
-0.019,-0.873,0.516,-21.79,-118.103,55.847
-0.309,-0.878,0.314,-23.804,-142.395,67.627
-0.593,-0.749,0.019,-21.851,-140.808,67.627
-0.711,-0.742,0.002,-19.104,-102.051,61.829
-0.573,-0.826,0.299,-10.986,-53.04,46.265
-0.466,-0.818,0.428,-6.592,-33.691,26.184
-0.647,-0.65,0.042,-9.338,-35.4,10.62
-0.555,-0.78,-0.037,-11.719,-4.517,9.216
-0.194,-1.217,0.577,-4.822,45.654,-1.221
-0.143,-1.174,0.515,0.671,34.18,-40.222
-0.177,-0.815,0.217,-4.639,9.827,-57.373
-0.13,-0.706,0.344,-11.292,23.56,-44.128
-0.0,-0.794,0.399,-6.226,26.794,-29.602
0.021,-0.877,0.318,0.366,13.428,-15.686
-0.102,-0.953,0.304,1.16,5.798,-3.845
-0.186,-1.015,0.399,1.77,1.77,1.465
-0.207,-1.043,0.471,2.869,-9.277,1.526
-0.253,-1.041,0.427,-0.671,-27.222,1.77
-0.332,-1.01,0.279,-6.287,-40.894,3.418
-0.347,-1.037,0.237,-8.057,-36.804,2.686
-0.326,-1.046,0.254,-5.249,-24.78,-7.08
-0.293,-1.017,0.297,-2.686,-13.489,-18.188
-0.275,-0.971,0.331,-3.479,-5.066,-25.696
-0.241,-0.914,0.36,-4.395,-0.183,-28.809
-0.178,-0.882,0.419,-4.089,2.075,-29.358
-0.141,-0.838,0.442,-4.028,-1.16,-27.771
-0.205,-0.778,0.325,-4.089,-6.226,-21.423
-0.304,-0.705,0.203,-4.395,1.465,-10.742
-0.242,-0.785,0.319,-2.747,27.954,3.235
-0.126,-0.961,0.582,-0.916,44.006,8.789
-0.103,-0.962,0.616,-0.122,28.015,0.916
-0.163,-0.831,0.503,-2.686,1.099,-5.798
-0.229,-0.751,0.398,-4.395,-13.916,-5.92
-0.259,-0.788,0.324,-3.113,-16.479,-1.465
-0.211,-0.856,0.438,0.061,-11.536,2.686
-0.185,-0.914,0.459,1.953,-16.846,3.601
-0.231,-0.882,0.4,1.709,-29.053,2.441
-0.29,-0.848,0.297,2.38,-33.997,3.052
-0.306,-0.914,0.293,4.272,-26.062,4.944
-0.291,-0.992,0.328,6.226,-12.939,3.723
-0.273,-1.004,0.365,6.714,-2.441,-0.061
-0.258,-0.991,0.387,4.944,5.432,-3.296
-0.195,-0.975,0.463,2.686,10.864,-4.089
-0.162,-0.943,0.471,0.854,7.202,-4.028
-0.144,-0.891,0.489,-1.099,-1.526,-1.953
-0.17,-0.871,0.451,-3.479,-12.146,3.479
-0.232,-0.873,0.369,-5.249,-21.606,10.254
-0.281,-0.937,0.321,-6.042,-22.278,15.686
-0.299,-1.004,0.314,-5.737,-16.907,13.0
-0.295,-0.978,0.307,-4.456,-11.108,3.296
-0.283,-0.893,0.333,-2.991,-4.333,-5.066
-0.265,-0.836,0.354,-1.953,0.061,-7.69
-0.248,-0.87,0.379,-1.282,3.174,-5.188
-0.251,-0.908,0.393,0.183,3.784,-3.906
-0.25,-0.931,0.397,1.404,3.296,-3.784
-0.239,-0.951,0.404,1.404,2.991,-4.639
-0.235,-0.946,0.393,0.977,1.892,-5.92
-0.226,-0.948,0.398,0.427,0.854,-7.324
-0.22,-0.947,0.404,-0.061,-0.244,-9.094
-0.226,-0.929,0.405,-0.427,-1.892,-10.071
-0.24,-0.923,0.407,-1.16,-3.052,-9.583
-0.25,-0.919,0.411,-2.502,-3.052,-7.996
-0.254,-0.909,0.411,-2.991,-3.174,-7.751
-0.256,-0.897,0.406,-2.563,-3.479,-8.789
-0.256,-0.887,0.396,-2.258,-2.991,-9.583
-0.257,-0.881,0.38,-1.953,-1.526,-9.888
-0.253,-0.884,0.375,-1.648,1.709,-9.46
-0.239,-0.891,0.385,-1.099,5.493,-8.911
-0.219,-0.887,0.405,-0.61,8.24,-9.216
-0.215,-0.869,0.41,-0.061,7.751,-8.484
-0.219,-0.876,0.416,0.427,6.287,-5.981
-0.211,-0.909,0.431,0.366,4.883,-3.418
-0.211,-0.93,0.441,-0.122,1.831,-1.953
-0.216,-0.925,0.435,-1.343,-2.625,-1.465
-0.234,-0.907,0.407,-2.258,-6.714,-1.526
-0.238,-0.899,0.391,-2.686,-8.545,-0.549
-0.236,-0.906,0.383,-2.686,-8.606,0.366
-0.24,-0.902,0.37,-2.136,-8.118,0.549
-0.256,-0.896,0.37,-0.977,-6.165,0.122
-0.265,-0.889,0.38,0.0,-4.089,-0.244
-0.262,-0.907,0.391,0.305,-2.808,-0.244
-0.259,-0.926,0.392,0.061,-2.563,-0.671
-0.257,-0.93,0.378,-0.427,-2.258,-2.075
-0.249,-0.933,0.374,-0.427,-0.183,-3.662
-0.238,-0.936,0.386,-0.732,2.93,-4.333
1.843,-0.862,-0.273,-39.124,-291.565,-4.7
2.045,-0.78,-0.395,-31.677,-367.859,-10.254
2.262,-0.7,-0.548,-20.264,-456.299,-6.653
2.355,-0.64,-0.704,-3.113,-553.589,-1.953
2.397,-0.573,-0.846,15.991,-644.348,3.906
2.321,-0.457,-0.945,28.687,-722.778,18.188
2.231,-0.484,-1.087,31.006,-792.175,29.175
1.938,-0.606,-1.175,33.813,-850.159,31.616
1.457,-0.67,-1.188,35.156,-885.437,38.574
0.89,-0.69,-1.18,38.208,-896.851,46.936
0.326,-0.685,-1.24,37.354,-878.296,66.345
-0.199,-0.645,-1.374,26.917,-820.129,101.501
-0.664,-0.647,-1.54,22.461,-719.788,142.578
-0.911,-0.747,-1.426,27.893,-589.233,171.509
-0.921,-0.952,-1.016,42.908,-465.759,177.856
-0.854,-1.055,-0.622,51.819,-380.615,169.373
-0.831,-1.017,-0.318,53.467,-336.182,152.649
-1.441,-0.388,0.289,64.209,-323.73,134.888
-3.376,-0.165,0.658,144.104,-346.619,172.852
-4.0,-0.47,-1.06,61.646,-403.503,374.451
-3.518,-2.069,-2.558,-172.058,-332.458,540.161
-1.817,-3.604,-1.642,-216.614,-107.91,457.092
-0.589,-2.927,-0.724,-45.105,17.029,186.646
0.03,-1.788,0.101,86.06,49.316,-98.755
0.003,-0.93,0.512,91.431,49.194,-221.313
-0.166,-0.642,0.555,53.467,35.828,-198.303
0.003,-1.222,0.519,38.696,26.672,-127.075
0.048,-1.764,0.49,34.058,25.269,-94.971
0.224,-1.877,0.482,26.489,29.419,-85.449
0.416,-1.6,0.595,12.512,36.194,-94.299
0.428,-0.996,0.458,6.348,26.428,-129.028
0.365,-0.777,0.523,14.404,5.92,-152.527
0.317,-0.615,0.59,16.907,-8.118,-129.7
0.148,-0.618,0.523,14.465,-33.508,-72.754
-0.106,-0.775,0.468,5.188,-57.983,-14.771
-0.391,-0.862,0.37,-0.183,-72.266,25.146
-0.685,-0.796,0.118,-6.042,-73.12,50.781
-0.895,-0.544,-0.092,-12.451,-42.48,68.176
-0.511,-0.774,0.274,-13.611,12.085,90.515
-0.352,-1.426,0.798,-12.085,32.227,71.289
-0.307,-1.208,0.738,-3.601,-11.963,-12.695
-0.449,-0.566,0.008,-12.451,-65.857,-50.842
-0.574,-0.533,-0.052,-18.494,-29.724,-49.927
-0.376,-0.816,0.386,-6.226,23.804,-46.265
-0.125,-0.986,0.49,8.606,38.635,-53.406
-0.116,-0.929,0.393,4.211,32.227,-52.063
-0.175,-0.857,0.296,-6.653,30.334,-33.081
-0.201,-0.92,0.177,-8.484,40.588,-14.465
