aX,aY,aZ,gX,gY,gZ
0.804,0.259,-0.263,-20.935,-7.629,17.639
0.803,0.255,-0.261,-18.433,-8.606,17.7
0.811,0.255,-0.236,-17.212,-8.423,17.151
0.837,0.251,-0.191,-16.968,-8.545,17.517
0.841,0.249,-0.19,-17.09,-10.742,17.456
0.847,0.271,-0.189,-17.578,-12.146,17.029
0.878,0.287,-0.162,-17.334,-11.841,17.334
0.903,0.284,-0.156,-16.602,-13.184,17.212
0.906,0.287,-0.206,-15.564,-14.771,16.113
0.911,0.289,-0.21,-14.832,-11.108,15.564
0.93,0.281,-0.184,-14.893,-5.249,14.771
0.915,0.277,-0.216,-15.686,-0.671,13.245
0.884,0.283,-0.241,-17.334,7.446,12.329
0.903,0.284,-0.197,-19.226,19.348,11.536
1.0,0.266,-0.046,-19.47,28.076,9.277
0.981,0.258,-0.09,-18.311,23.987,5.554
0.922,0.255,-0.163,-18.127,21.729,2.563
0.969,0.227,-0.054,-17.944,27.588,-0.122
1.007,0.216,-0.025,-16.968,25.269,-4.272
1.164,0.286,0.143,-16.052,14.954,-6.897
1.007,0.281,-0.188,-15.381,-4.15,-2.014
0.901,0.232,-0.222,-13.855,-1.343,1.831
1.059,0.212,-0.021,-8.728,10.986,0.305
0.908,0.185,-0.213,-7.812,6.348,-2.869
1.137,0.259,0.124,-7.385,11.902,-4.578
1.233,0.181,0.236,-8.423,-2.502,-2.441
1.279,0.177,0.271,-8.24,-37.292,-3.235
1.287,0.206,0.209,-6.775,-76.05,-2.563
1.117,0.186,-0.047,-5.676,-109.375,-1.465
0.981,0.238,-0.224,-3.479,-116.76,-1.16
0.876,0.216,-0.287,-3.418,-98.206,4.517
0.869,0.139,-0.17,-4.211,-67.2,6.287
0.978,0.219,-0.022,-2.38,-42.358,3.357
0.944,0.133,0.034,-2.502,-31.677,5.31
0.948,0.129,0.1,1.648,-27.161,-2.319
0.94,0.218,0.07,5.554,-27.832,-7.874
0.929,0.231,0.082,6.165,-25.33,-6.104
0.911,0.167,0.099,6.897,-20.996,-2.197
0.916,0.142,0.077,9.216,-18.066,-2.441
0.881,0.172,-0.006,9.705,-13.611,-3.296
0.845,0.126,-0.06,7.629,-1.282,-2.197
0.91,0.114,0.069,5.859,16.235,-4.333
1.023,0.169,0.17,4.395,21.79,-5.92
0.998,0.154,0.124,1.343,14.343,-4.395
0.996,0.155,0.11,0.61,6.897,-3.235
0.996,0.179,0.074,1.221,0.61,-2.38
0.952,0.185,-0.021,2.38,-3.601,-1.343
0.904,0.173,-0.091,3.784,0.671,0.244
0.911,0.162,-0.059,5.31,12.207,-0.305
0.987,0.158,0.055,6.47,21.362,-2.625
1.056,0.17,0.134,6.836,18.311,-5.005
1.02,0.188,0.053,5.92,5.737,-4.944
0.974,0.182,-0.031,4.578,-2.258,-2.563
0.949,0.167,-0.062,3.723,-0.916,-0.977
0.944,0.166,-0.069,4.089,4.089,-2.075
0.943,0.172,-0.061,3.845,10.254,-3.113
0.959,0.174,-0.024,2.93,15.686,-3.052
0.98,0.18,0.012,2.197,17.212,-2.38
0.999,0.194,0.026,2.014,14.648,-0.732
1.004,0.208,0.035,2.014,9.094,2.075
0.131,-0.668,2.318,105.896,98.816,25.757
0.177,-0.832,2.52,77.026,123.474,24.719
0.335,-0.846,2.708,40.1,149.841,29.114
0.544,-0.684,2.841,5.615,172.363,42.542
0.666,-0.487,2.954,-21.362,188.721,61.218
0.721,-0.326,3.003,-35.278,201.782,80.688
0.729,-0.221,3.031,-39.124,214.905,89.844
0.776,-0.157,3.008,-36.255,224.121,89.905
0.771,-0.057,2.935,-26.367,227.844,85.571
0.618,0.051,2.807,-15.747,232.056,85.632
0.451,-0.005,2.665,-9.033,235.596,94.604
0.352,-0.221,2.493,-4.333,235.962,101.807
0.269,-0.391,2.203,-4.761,232.544,96.863
0.172,-0.432,1.81,-9.094,231.323,79.529
0.037,-0.454,1.455,-14.709,241.638,60.303
-0.075,-0.467,1.239,-21.79,264.954,40.771
-0.088,-0.426,1.089,-26.611,288.574,23.926
-0.033,-0.397,0.919,-29.358,304.321,15.869
0.036,-0.389,0.797,-32.837,314.453,14.893
0.069,-0.361,0.648,-36.987,319.58,19.348
0.079,-0.338,0.478,-41.565,321.655,28.137
0.129,-0.335,0.425,-44.495,325.012,33.813
0.194,-0.33,0.404,-41.87,318.726,32.104
0.155,-0.321,0.255,-35.217,301.27,24.292
0.158,-0.266,0.135,-25.818,286.377,11.475
0.188,-0.158,0.046,-11.475,272.705,0.122
0.227,-0.073,-0.091,4.639,256.775,-3.479
0.321,-0.064,-0.103,20.386,241.943,-0.977
0.349,-0.103,-0.092,35.217,220.886,4.333
0.326,-0.134,-0.196,42.297,190.674,10.315
0.342,-0.168,-0.25,41.748,161.682,17.639
0.353,-0.23,-0.302,36.804,132.935,23.437
0.348,-0.283,-0.352,29.724,105.835,25.146
0.312,-0.286,-0.431,22.278,83.13,23.499
0.26,-0.224,-0.505,15.198,69.702,20.264
0.296,-0.156,-0.41,10.62,65.369,18.982
0.343,-0.108,-0.256,8.667,56.641,21.118
0.33,-0.058,-0.235,10.01,35.767,23.987
0.22,-0.005,-0.338,12.817,15.503,30.212
0.14,-0.005,-0.4,16.846,10.986,37.415
0.146,-0.049,-0.36,22.217,18.127,40.833
0.204,-0.102,-0.297,27.71,25.574,38.391
0.256,-0.124,-0.256,30.701,28.442,33.142
0.297,-0.113,-0.203,29.541,29.907,27.344
0.354,-0.109,-0.16,25.33,28.992,23.315
0.413,-0.114,-0.125,18.738,25.818,21.667
0.441,-0.119,-0.142,10.986,19.836,21.24
0.471,-0.112,-0.149,2.136,15.747,20.996
0.528,-0.099,-0.076,-6.897,13.489,21.301
0.548,-0.077,-0.075,-15.93,6.226,20.142
0.529,-0.034,-0.13,-23.987,-1.526,17.456
0.533,0.01,-0.175,-29.724,-2.869,15.015
0.589,0.046,-0.157,-33.081,2.502,13.123
0.647,0.08,-0.11,-33.875,7.568,12.024
0.678,0.105,-0.097,-33.997,7.141,11.475
0.693,0.124,-0.099,-33.203,4.211,11.658
0.728,0.135,-0.07,-31.677,2.563,12.878
0.777,0.133,-0.045,-29.48,-0.305,14.771
0.82,0.136,-0.024,-27.405,-4.578,16.235
0.854,0.146,-0.002,-24.231,-10.01,17.456
0.89,0.144,-0.0,-21.301,-16.357,18.799
0.895,0.135,-0.007,-19.348,-21.545,20.813
0.882,0.12,-0.016,-18.555,-23.437,22.278
0.862,0.104,-0.017,-18.066,-22.156,22.278
0.839,0.107,-0.011,-18.738,-18.616,20.325
0.826,0.121,0.004,-20.325,-13.916,18.494
0.834,0.129,0.014,-22.827,-8.545,17.212
0.842,0.117,0.027,-26.306,-2.319,16.479
0.885,0.09,0.093,-30.029,3.845,14.893
0.926,0.1,0.114,-32.654,5.31,10.803
0.914,0.07,0.06,-35.4,3.357,6.897
0.864,0.11,-0.04,-36.926,6.714,1.16
0.9,0.169,0.025,-38.513,19.592,0.183
0.97,0.193,0.183,-39.185,27.893,1.831
0.932,0.2,0.11,-38.025,20.203,4.395
0.872,0.206,-0.033,-35.522,15.564,6.287
0.866,0.211,-0.055,-31.067,24.658,5.981
0.953,0.2,0.048,-24.231,36.743,4.761
1.04,0.211,0.185,-16.541,38.33,1.77
1.094,0.279,0.221,-10.437,23.682,1.77
1.036,0.264,0.116,-7.69,4.089,9.888
0.923,0.168,-0.027,-5.005,-5.249,16.418
0.892,0.129,-0.062,-0.732,-0.793,13.367
0.94,0.152,0.027,1.953,9.033,6.409
1.005,0.182,0.127,2.38,11.536,0.122
1.06,0.208,0.158,2.075,3.601,-2.075
1.039,0.208,0.096,2.075,-8.667,-0.244
0.968,0.184,-0.033,3.601,-16.724,2.869
0.957,0.144,-0.048,7.263,-13.55,3.479
0.985,0.13,0.043,11.169,-6.409,0.244
0.985,0.133,0.051,12.939,-7.141,-2.991
0.983,0.158,0.036,11.536,-9.033,-4.15
0.986,0.123,0.073,8.057,-7.935,-1.038
1.03,0.089,0.174,5.127,-9.705,-0.366
1.056,0.116,0.179,3.235,-21.362,-1.77
1.016,0.157,0.077,0.61,-34.912,-0.854
0.949,0.155,-0.034,-1.831,-38.086,3.54
0.91,0.123,-0.08,-2.93,-28.198,6.836
0.904,0.1,-0.061,-3.418,-11.169,6.226
0.924,0.106,-0.01,-4.272,4.822,1.16
0.939,0.076,0.03,-5.371,17.029,-3.662
0.886,0.032,-0.018,-6.714,26.428,-11.047
1.023,0.143,0.146,-7.385,37.109,-19.714
1.085,0.218,0.283,-11.169,34.119,-17.151
1.071,0.224,0.207,-14.954,15.259,-7.751
1.003,0.123,0.094,-15.686,-0.366,2.014
0.976,0.093,0.069,-11.475,-5.798,1.343
0.988,0.18,0.054,-5.615,-8.484,-3.845
0.945,0.219,-0.029,-3.174,-8.301,-3.662
0.937,0.169,-0.008,-1.953,0.305,1.953
0.959,0.131,0.055,0.183,9.399,4.7
0.994,0.133,0.091,2.747,10.498,3.418
0.982,0.14,0.069,3.54,6.958,3.052
0.995,0.142,0.054,2.075,4.333,3.967
0.987,0.14,0.058,-0.305,3.479,5.493
0.973,0.136,0.039,-2.075,2.258,6.226
0.963,0.14,0.026,-3.601,2.991,5.066
0.941,0.149,0.01,-4.7,5.249,3.052
0.922,0.162,-0.005,-4.883,9.583,1.038
0.094,-0.472,2.137,52.917,3.601,5.493
0.069,-0.359,2.252,32.349,14.587,21.057
0.026,-0.334,2.375,16.968,26.306,41.748
0.022,-0.427,2.47,1.831,43.152,65.002
0.02,-0.509,2.575,-15.259,65.613,81.848
0.083,-0.501,2.697,-34.668,90.332,83.862
0.222,-0.415,2.846,-52.673,112.183,75.928
0.304,-0.289,2.908,-64.27,127.014,62.927
0.265,-0.175,2.932,-67.2,142.212,53.65
0.141,-0.087,2.905,-63.416,162.415,48.828
0.024,-0.042,2.811,-56.702,188.904,44.373
-0.049,-0.032,2.66,-49.377,219.788,41.321
-0.075,-0.036,2.472,-39.612,251.16,37.109
-0.07,-0.071,2.267,-29.419,280.945,31.433
-0.042,-0.135,2.066,-21.912,308.228,25.208
-0.032,-0.197,1.852,-18.494,332.397,20.264
-0.016,-0.246,1.635,-20.081,352.112,17.212
-0.005,-0.316,1.411,-24.109,368.225,16.968
-0.003,-0.372,1.194,-27.771,380.493,14.465
0.011,-0.405,0.988,-32.715,389.832,12.024
0.02,-0.421,0.808,-40.649,398.193,12.634
0.031,-0.398,0.642,-47.791,403.381,12.329
0.039,-0.307,0.475,-48.645,404.236,9.338
0.06,-0.244,0.356,-41.626,402.222,5.371
0.058,-0.157,0.278,-26.672,399.231,-1.526
0.062,-0.121,0.217,-3.662,397.827,-5.92
0.073,-0.077,0.191,22.522,395.142,-9.277
0.108,-0.05,0.123,45.227,382.507,-7.935
0.198,-0.063,0.071,65.125,359.07,-2.38
0.318,-0.118,0.062,83.618,322.449,4.639
0.235,-0.151,-0.118,91.736,275.94,16.174
0.16,-0.185,-0.157,86.609,239.197,33.63
0.116,-0.249,-0.093,73.853,200.867,52.979
0.29,-0.301,-0.072,54.81,150.208,78.918
0.626,-0.336,-0.249,33.508,84.534,103.516
0.795,-0.238,-0.255,10.986,18.372,122.681
0.748,-0.337,-0.292,-7.202,-45.044,147.156
0.68,-0.448,-0.46,-26.306,-112.366,151.306
0.536,-0.398,-0.681,-45.654,-157.532,137.085
0.334,-0.25,-0.759,-62.317,-161.194,117.92
0.19,-0.105,-0.677,-72.571,-141.541,93.506
0.073,0.01,-0.619,-71.411,-116.821,66.65
-0.015,0.103,-0.611,-61.951,-87.341,43.091
-0.077,0.176,-0.568,-50.049,-50.476,23.987
-0.064,0.209,-0.464,-36.926,-10.437,10.376
-0.02,0.217,-0.363,-24.17,25.085,0.671
0.056,0.226,-0.247,-11.292,53.467,-5.615
0.21,0.208,-0.121,-0.427,71.655,-7.263
0.356,0.171,-0.057,8.728,76.172,-6.409
0.467,0.14,-0.069,15.259,70.129,-4.944
0.552,0.132,-0.1,19.287,60.547,-2.991
0.617,0.129,-0.106,20.081,49.927,-1.038
0.654,0.13,-0.107,17.761,36.56,1.099
0.649,0.134,-0.143,13.55,21.729,3.357
0.621,0.139,-0.192,7.996,9.827,3.662
0.602,0.15,-0.222,1.648,3.052,1.221
0.605,0.172,-0.235,-3.784,1.587,-3.357
0.624,0.204,-0.224,-8.179,3.906,-7.629
0.653,0.238,-0.183,-11.108,8.24,-10.742
0.683,0.267,-0.146,-11.719,12.146,-11.414
0.701,0.289,-0.129,-9.827,14.343,-10.437
0.708,0.3,-0.121,-6.592,16.418,-7.996
0.732,0.308,-0.079,-2.93,18.799,-5.066
0.77,0.305,-0.033,0.732,18.433,-1.648
0.791,0.285,-0.062,4.15,12.634,1.282
0.797,0.267,-0.104,6.653,8.057,2.869
0.824,0.242,-0.104,6.836,6.958,2.563
0.849,0.228,-0.125,5.798,6.714,1.648
0.886,0.225,-0.108,3.601,8.301,1.404
0.927,0.206,-0.077,-0.122,9.583,2.563
0.921,0.186,-0.098,-5.432,8.789,2.93
0.89,0.183,-0.122,-11.23,9.583,1.526
0.887,0.201,-0.093,-16.052,14.526,-2.319
0.905,0.232,-0.053,-19.348,19.226,-6.897
0.933,0.255,-0.01,-21.057,21.667,-9.277
0.941,0.257,0.005,-20.386,21.729,-9.521
0.886,0.255,-0.094,-17.578,21.362,-9.521
0.875,0.244,-0.123,-13.489,29.419,-9.155
0.938,0.235,0.007,-8.118,42.358,-9.033
0.964,0.21,0.025,-2.991,44.373,-9.033
0.875,0.163,-0.125,-0.916,42.786,-8.606
0.844,0.109,-0.162,-0.61,54.382,-9.399
0.931,0.076,0.002,-1.099,71.35,-13.0
1.01,0.129,0.153,-4.15,71.411,-15.869
1.506,0.143,0.629,-8.789,51.086,-10.803
1.336,0.144,0.482,-10.498,-9.583,-6.531
0.789,0.221,-0.392,-12.207,-69.824,-4.211
0.971,0.247,-0.308,-14.099,-49.866,4.395
0.963,0.148,-0.037,-12.512,-9.216,11.963
0.93,0.085,-0.117,-10.498,-2.93,8.423
1.139,0.159,0.191,-7.263,1.892,-2.686
1.236,0.27,0.363,-6.653,-14.038,-6.592
1.097,0.239,0.096,-6.104,-50.842,-3.357
0.915,0.194,-0.146,-3.601,-65.43,0.977
0.893,0.168,-0.123,-1.099,-49.622,3.601
0.946,0.143,0.01,0.61,-29.053,1.648
0.981,0.134,0.083,1.648,-19.47,-2.197
0.942,0.146,0.034,1.526,-18.066,-5.188
0.908,0.15,-0.003,0.122,-12.451,-6.348
0.937,0.143,0.045,-1.77,-1.892,-6.226
0.972,0.143,0.104,-3.296,4.456,-6.287
0.987,0.159,0.113,-4.15,3.418,-7.751
0.984,0.169,0.092,-4.761,-0.793,-8.606
0.974,0.175,0.059,-5.005,-3.967,-9.033
0.967,0.169,0.013,-4.089,-4.639,-9.338
0.951,0.152,-0.017,-2.38,-2.258,-10.01
0.975,0.155,-0.001,0.0,2.869,-11.108
1.008,0.168,0.037,1.16,6.348,-10.803
1.028,0.181,0.061,1.099,5.249,-7.874
1.031,0.183,0.065,-0.366,0.671,-3.174
1.011,0.171,0.047,-1.709,-4.456,1.099
0.982,0.161,0.012,-2.258,-8.362,2.563
0.961,0.166,-0.004,-1.892,-8.362,1.831
0.948,0.176,-0.001,-1.282,-5.432,0.366
0.951,0.175,0.021,-0.977,-1.587,-0.366
0.958,0.164,0.044,-0.793,1.16,-0.549
0.959,0.163,0.06,-0.305,1.526,-1.099
0.955,0.168,0.059,0.977,0.793,-1.465
0.948,0.174,0.049,2.441,-0.977,-1.526
0.378,-0.314,2.424,85.632,106.812,9.888
0.39,-0.415,2.592,85.205,118.408,11.719
0.344,-0.341,2.754,78.613,115.784,22.888
0.323,-0.502,2.982,68.909,99.792,67.261
0.346,-0.874,3.358,48.462,70.251,128.845
0.366,-1.006,3.446,16.296,23.987,164.856
0.3,-0.965,3.092,-18.005,-10.376,182.8
0.059,-0.941,2.758,-51.88,2.93,181.03
-0.131,-0.796,2.724,-72.998,64.514,153.992
-0.134,-0.47,2.798,-76.904,137.39,116.028
-0.104,-0.134,2.79,-71.716,196.655,85.754
-0.106,0.002,2.674,-63.965,239.746,73.181
-0.093,-0.01,2.473,-54.199,271.79,69.458
-0.067,-0.082,2.23,-42.603,299.377,64.575
-0.059,-0.095,2.006,-32.227,322.021,54.81
-0.036,-0.11,1.743,-25.94,338.074,49.438
-0.025,-0.165,1.499,-22.644,346.985,47.913
-0.094,-0.282,1.227,-20.264,347.473,46.875
-0.048,-0.296,1.095,-19.958,345.093,41.26
-0.062,-0.286,0.843,-23.499,334.412,39.124
-0.184,-0.302,0.512,-31.128,322.449,40.405
-0.203,-0.32,0.277,-35.645,321.716,39.612
-0.135,-0.292,0.141,-34.729,323.364,34.18
-0.117,-0.191,-0.04,-27.771,318.787,26.611
-0.089,-0.079,-0.23,-17.151,312.988,21.912
-0.005,-0.007,-0.322,-4.578,311.157,23.071
0.117,-0.019,-0.32,8.972,306.335,29.114
0.233,-0.059,-0.278,22.827,290.527,34.363
0.258,-0.113,-0.375,36.743,262.085,36.011
0.285,-0.148,-0.459,47.424,234.314,35.278
0.421,-0.177,-0.444,50.415,209.534,35.034
0.504,-0.214,-0.471,43.213,179.199,37.903
0.496,-0.234,-0.533,28.32,148.071,42.114
0.454,-0.249,-0.542,10.071,123.718,44.8
0.438,-0.228,-0.474,-7.812,103.455,42.908
0.431,-0.177,-0.369,-23.56,81.238,40.344
0.338,-0.131,-0.396,-35.278,54.81,37.72
0.226,-0.065,-0.472,-42.419,35.95,36.072
0.159,0.022,-0.468,-45.654,31.372,37.537
0.137,0.105,-0.443,-43.945,33.508,41.077
0.117,0.179,-0.499,-37.354,37.048,46.082
0.193,0.218,-0.407,-27.588,46.936,51.88
0.327,0.212,-0.238,-14.404,52.307,55.481
0.399,0.194,-0.208,0.427,41.077,53.65
0.418,0.176,-0.265,15.442,24.536,48.706
0.433,0.142,-0.311,27.832,15.259,42.786
0.466,0.073,-0.293,35.645,13.916,36.926
0.5,-0.012,-0.212,36.621,14.526,30.273
0.519,-0.091,-0.136,30.09,11.902,22.766
0.503,-0.122,-0.083,15.32,5.127,13.733
0.464,-0.072,-0.02,-4.028,-2.136,5.371
0.474,-0.006,0.005,-24.353,-10.01,-0.671
0.502,0.06,-0.011,-43.579,-16.724,-3.113
0.524,0.132,-0.026,-59.57,-18.494,-1.831
0.561,0.195,-0.028,-71.045,-16.541,0.671
0.593,0.248,-0.029,-76.782,-13.55,2.258
0.613,0.294,-0.04,-76.843,-9.644,4.211
0.627,0.334,-0.058,-72.693,-4.272,5.798
0.662,0.362,-0.055,-65.491,3.174,6.775
0.704,0.379,-0.032,-56.946,10.986,7.751
0.725,0.394,-0.017,-47.485,16.602,8.545
0.754,0.397,-0.017,-37.903,20.081,8.423
0.806,0.382,0.013,-29.419,23.254,8.423
0.845,0.329,0.043,-22.156,22.888,7.69
0.849,0.3,-0.0,-16.418,18.921,4.272
0.877,0.29,-0.003,-12.512,17.7,0.61
0.879,0.279,-0.014,-12.268,17.578,-2.197
0.888,0.283,-0.008,-14.893,17.639,-4.15
0.908,0.293,0.017,-18.066,17.334,-5.188
0.927,0.293,0.043,-19.775,14.954,-6.409
0.918,0.296,0.04,-18.433,9.521,-8.972
0.898,0.305,-0.026,-13.672,3.906,-12.39
0.873,0.298,-0.104,-7.019,4.639,-14.893
0.885,0.269,-0.098,-0.671,14.221,-15.198
0.965,0.227,0.038,4.761,25.085,-14.465
1.019,0.218,0.109,8.423,23.804,-13.367
0.941,0.204,-0.019,8.789,13.977,-9.216
0.878,0.198,-0.101,7.751,14.832,-4.578
0.97,0.205,0.038,6.47,24.841,0.549
1.059,0.125,0.168,5.066,23.56,5.554
1.006,0.104,0.115,4.822,6.897,1.648
0.981,0.162,0.009,4.456,-7.812,-4.456
0.929,0.208,-0.122,0.977,-11.658,-6.287
1.026,0.213,0.002,-3.357,-5.066,-3.357
1.054,0.191,0.068,-4.272,-6.042,-2.136
0.939,0.183,-0.15,-3.906,-15.015,-3.601
0.988,0.205,-0.042,-2.075,-7.507,-5.493
1.075,0.219,0.148,0.244,-3.845,-6.714
1.028,0.223,0.071,0.854,-18.555,-6.165
1.005,0.192,0.026,1.404,-28.564,-3.601
0.995,0.146,0.018,2.136,-30.334,-2.441
0.881,0.13,-0.117,2.197,-29.236,-3.418
0.888,0.14,-0.094,0.854,-15.747,-4.883
0.956,0.151,0.044,-0.305,0.122,-5.676
0.974,0.143,0.089,-2.686,3.906,-5.249
0.979,0.125,0.103,-5.493,0.793,-4.944
0.986,0.128,0.104,-8.118,-3.235,-5.92
0.964,0.149,0.067,-10.864,-7.08,-6.47
0.942,0.178,0.032,-12.451,-7.812,-6.042
0.945,0.202,0.029,-12.817,-4.578,-5.249
0.961,0.216,0.038,-12.146,-1.16,-3.54
0.982,0.228,0.062,-11.597,0.977,-1.648
0.996,0.233,0.075,-10.376,0.488,-0.549
0.995,0.23,0.062,-8.423,-2.075,0.061
0.978,0.22,0.03,-6.287,-4.028,-0.122
0.956,0.218,0.009,-3.845,-2.869,-1.404
0.945,0.219,0.01,-1.77,0.854,-2.38
0.949,0.22,0.028,-0.122,5.31,-3.235
0.957,0.218,0.051,0.61,8.362,-3.357
0.952,0.213,0.066,0.122,9.155,-2.747
0.95,0.203,0.068,0.0,8.423,-2.38
0.949,0.197,0.061,-0.122,7.324,-2.441
0.952,0.198,0.051,-0.183,6.775,-2.258
0.958,0.194,0.052,-0.366,6.897,-2.563
0.96,0.187,0.055,-0.549,6.836,-2.625
0.966,0.18,0.058,-0.427,5.981,-3.54
0.952,0.189,0.044,-0.366,4.456,-5.615
0.951,0.203,0.033,-0.488,3.601,-6.958
0.956,0.212,0.028,0.061,3.662,-6.47
0.078,-0.538,2.636,67.505,117.249,53.101
0.162,-0.599,2.891,56.152,137.634,83.984
0.314,-0.766,3.122,49.805,148.987,113.647
0.564,-0.909,3.291,34.302,157.898,137.085
0.707,-0.946,3.4,17.822,159.973,145.386
0.567,-0.821,3.456,3.662,163.269,132.935
0.405,-0.656,3.423,6.592,177.307,110.291
0.394,-0.594,3.242,13.306,201.538,91.492
0.409,-0.605,3.041,18.433,230.896,80.933
0.329,-0.552,2.925,21.973,262.695,76.843
0.236,-0.513,2.71,20.874,288.94,76.233
0.159,-0.458,2.368,15.137,307.434,77.332
0.087,-0.388,1.986,6.348,321.228,80.872
-0.078,-0.417,1.607,-2.319,333.435,79.712
-0.02,-0.314,1.384,-4.089,342.285,68.115
-0.007,-0.242,1.1,-1.526,338.745,62.744
-0.016,-0.19,0.794,1.099,329.285,65.43
0.036,-0.22,0.582,2.197,320.068,77.026
0.034,-0.294,0.377,3.418,307.19,84.106
-0.005,-0.31,0.145,4.517,292.786,83.069
-0.032,-0.233,-0.036,6.592,282.593,77.271
0.016,-0.136,-0.119,10.132,276.611,72.021
0.076,-0.045,-0.205,16.235,268.494,70.129
0.161,-0.025,-0.261,22.705,255.188,72.998
0.244,-0.039,-0.401,27.466,236.633,77.881
0.291,-0.092,-0.562,28.198,219.604,82.031
0.445,-0.115,-0.492,27.039,210.266,83.313
0.566,-0.164,-0.388,24.719,192.2,83.74
0.496,-0.132,-0.545,20.142,161.865,81.116
0.605,-0.081,-0.395,13.55,142.212,84.839
0.646,-0.092,-0.227,6.47,116.516,90.942
0.523,-0.076,-0.363,-0.977,74.463,93.323
0.423,-0.028,-0.49,-5.371,43.579,92.651
0.435,0.072,-0.427,-7.568,30.579,91.919
0.399,0.118,-0.424,-8.118,18.677,94.299
0.324,0.098,-0.469,-7.08,9.094,96.802
0.247,0.067,-0.511,-3.479,8.545,94.788
0.178,0.041,-0.566,1.282,17.273,87.402
0.171,0.014,-0.531,8.179,35.706,74.28
0.25,0.026,-0.382,16.296,55.115,56.58
0.379,0.057,-0.212,23.254,62.317,39.978
0.442,0.069,-0.149,28.015,51.819,28.015
0.426,0.049,-0.192,29.48,33.875,20.325
0.406,0.023,-0.215,29.114,20.691,14.526
0.412,0.008,-0.198,27.405,12.817,10.01
0.434,-0.0,-0.157,23.376,5.981,7.568
0.467,-0.019,-0.129,15.686,-1.587,7.324
0.488,-0.042,-0.12,4.517,-8.667,7.629
0.517,-0.048,-0.088,-8.85,-14.282,6.775
0.55,-0.029,-0.05,-23.804,-20.203,4.395
0.562,0.013,-0.023,-39.307,-27.405,2.014
0.573,0.063,-0.007,-54.138,-34.302,0.854
0.577,0.105,0.005,-65.918,-39.612,2.197
0.559,0.154,-0.005,-72.998,-43.03,5.005
0.53,0.194,-0.033,-75.317,-42.542,8.179
0.531,0.217,-0.04,-74.951,-36.499,11.536
0.547,0.246,-0.023,-73.303,-26.855,15.198
0.55,0.279,-0.016,-70.129,-16.663,17.761
0.571,0.305,-0.024,-65.063,-6.714,19.165
0.621,0.33,-0.01,-59.387,3.906,19.287
0.694,0.351,0.02,-54.321,14.282,18.921
0.752,0.313,0.022,-51.025,21.24,18.616
0.78,0.278,0.028,-48.95,25.879,13.489
0.824,0.29,0.032,-48.767,29.175,4.578
0.875,0.314,0.087,-51.575,30.884,-2.747
0.92,0.335,0.127,-54.81,27.222,-7.751
0.934,0.351,0.115,-57.068,18.005,-9.827
0.914,0.373,0.078,-57.373,8.301,-9.827
0.887,0.39,0.022,-55.42,1.709,-9.033
0.879,0.395,-0.007,-49.744,0.793,-7.874
0.87,0.387,-0.028,-41.199,4.211,-6.897
0.895,0.373,0.002,-32.166,10.498,-6.165
0.919,0.367,0.034,-23.132,15.015,-5.676
0.912,0.37,0.019,-15.015,16.052,-4.944
0.906,0.311,0.007,-7.446,17.761,-3.54
0.988,0.273,0.133,0.244,20.142,-6.165
0.999,0.285,0.127,7.446,12.39,-9.827
0.926,0.247,-0.026,9.827,2.686,-9.888
0.896,0.19,-0.08,10.437,7.507,-9.033
0.991,0.172,0.062,10.132,19.897,-9.644
1.11,0.201,0.27,8.667,19.165,-10.559
1.111,0.231,0.266,5.798,-2.869,-7.751
0.981,0.247,0.064,1.526,-26.794,-0.244
0.928,0.134,0.002,-2.441,-32.349,7.996
0.822,0.059,-0.085,-1.953,-25.879,4.578
0.886,0.138,-0.039,-0.244,-11.963,-5.432
0.924,0.235,-0.008,-1.648,1.648,-9.338
1.012,0.267,0.145,-4.944,10.681,-4.333
1.057,0.221,0.224,-5.127,5.859,2.625
1.015,0.167,0.15,-2.502,-10.376,3.967
0.971,0.191,0.07,0.977,-22.217,0.488
0.94,0.216,0.016,1.953,-24.475,-1.282
0.909,0.191,-0.031,0.427,-19.287,-0.488
0.915,0.164,-0.01,-0.854,-7.874,-0.305
0.96,0.167,0.077,-1.953,3.052,-2.502
0.993,0.18,0.133,-3.845,6.409,-4.761
0.981,0.191,0.118,-6.042,3.113,-5.798
0.962,0.21,0.092,-7.507,0.244,-5.92
0.952,0.234,0.082,-8.057,0.305,-5.432
0.952,0.25,0.084,-7.874,1.77,-4.272
0.95,0.253,0.094,-6.775,3.052,-3.54
0.953,0.263,0.095,-5.005,2.869,-3.54
0.958,0.27,0.087,-2.319,2.014,-3.601
0.952,0.26,0.064,1.221,0.793,-2.869
0.946,0.236,0.035,4.761,0.732,-2.136
0.944,0.211,0.023,6.897,3.235,-1.648
0.958,0.197,0.037,7.507,6.348,-1.831
0.982,0.191,0.063,6.348,8.362,-1.526
0.984,0.184,0.077,2.991,7.812,-0.122
0.968,0.177,0.071,-0.305,5.737,1.526
0.951,0.179,0.058,-2.808,4.089,1.343
0.941,0.196,0.054,-4.272,4.089,0.305
0.941,0.215,0.072,-4.761,4.7,-0.793
0.949,0.22,0.096,-4.028,4.395,-0.977
0.955,0.216,0.103,-2.625,1.77,-0.61
0.959,0.208,0.097,-1.099,-1.953,-0.122
0.96,0.202,0.085,0.183,-4.761,0.549
