aX,aY,aZ,gX,gY,gZ
-0.014,-0.907,0.443,-6.104,-14.893,4.211
-0.032,-0.903,0.443,-4.028,-18.677,2.502
-0.06,-0.899,0.433,-1.892,-21.973,3.418
-0.088,-0.909,0.427,0.061,-22.949,6.592
-0.109,-0.918,0.425,1.465,-21.79,10.315
-0.129,-0.934,0.413,3.479,-19.958,11.963
-0.145,-0.959,0.407,5.981,-16.663,11.169
-0.141,-0.979,0.407,7.019,-12.39,8.24
-0.125,-0.987,0.397,7.69,-8.057,5.127
-0.107,-0.985,0.392,8.057,-3.784,3.052
-0.088,-0.986,0.397,7.507,0.122,2.38
-0.063,-0.988,0.402,5.92,1.587,2.258
-0.045,-0.984,0.405,4.578,0.732,1.77
-0.034,-0.988,0.415,3.662,-2.197,1.282
-0.035,-1.001,0.422,1.831,-5.798,2.197
-0.046,-1.011,0.422,-1.343,-10.437,4.395
-0.057,-1.009,0.412,-5.188,-14.404,6.226
-0.063,-1.002,0.401,-8.484,-16.907,6.775
-0.07,-0.988,0.398,-11.292,-17.334,6.042
-0.075,-0.961,0.393,-13.0,-16.296,3.723
-0.075,-0.935,0.392,-12.756,-13.733,1.343
-0.068,-0.919,0.406,-11.902,-9.216,-0.61
-0.052,-0.908,0.431,-11.292,-4.883,-2.136
-0.036,-0.897,0.452,-11.108,-2.625,-3.967
-0.025,-0.88,0.468,-10.803,-2.197,-5.371
-0.026,-0.868,0.478,-10.132,-3.479,-6.104
-0.034,-0.868,0.474,-9.216,-5.859,-5.554
-0.043,-0.876,0.458,-7.874,-8.728,-4.15
-0.054,-0.891,0.442,-6.47,-10.254,-2.197
-0.076,-0.905,0.433,-4.639,-10.01,-0.183
-0.106,-0.917,0.432,-2.93,-8.667,1.526
-0.117,-0.936,0.423,-1.526,-6.348,2.808
-0.108,-0.953,0.413,-0.977,-3.418,3.662
-0.098,-0.957,0.413,-0.183,0.183,3.845
-0.088,-0.95,0.413,0.183,3.296,3.174
-0.07,-0.946,0.408,0.61,5.493,1.77
-0.041,-0.949,0.41,0.061,6.958,0.549
-0.014,-0.942,0.416,-1.16,7.446,-0.183
-0.003,-0.93,0.427,-2.197,6.653,-1.343
0.001,-0.925,0.437,-3.235,3.845,-2.747
-0.008,-0.919,0.442,-4.517,-0.671,-4.15
-0.02,-0.912,0.438,-5.066,-5.127,-4.7
-0.027,-0.9,0.425,-5.371,-9.094,-5.066
-0.048,-0.882,0.408,-4.944,-11.536,-4.517
-0.073,-0.874,0.397,-2.93,-10.986,-3.784
-0.079,-0.885,0.385,-0.305,-7.69,-2.686
-0.071,-0.905,0.385,0.916,-2.563,-2.075
-0.062,-0.926,0.408,1.404,2.686,-1.648
-0.057,-0.936,0.427,1.099,5.981,-2.319
-0.046,-0.938,0.439,-0.122,6.042,-3.418
-0.045,-0.929,0.446,-2.136,3.967,-4.089
-0.044,-0.925,0.44,-3.845,0.793,-4.456
-0.034,-0.919,0.425,-4.211,-2.258,-4.944
-0.03,-0.906,0.41,-3.845,-3.906,-4.883
-0.042,-0.896,0.401,-3.235,-4.517,-3.662
-0.061,-0.905,0.396,-1.099,-4.333,-1.892
-0.071,-0.933,0.395,1.465,-3.906,-0.671
-0.074,-0.962,0.407,2.197,-3.235,0.061
-0.08,-0.976,0.423,1.953,-2.991,0.061
-0.085,-0.984,0.428,0.854,-3.723,-1.77
-0.088,-0.979,0.424,-1.953,-4.089,-3.357
0.418,2.894,0.326,40.466,-1.038,28.32
0.433,3.377,0.214,51.88,-5.371,23.499
0.494,3.442,-0.152,18.555,-2.258,-48.645
0.575,3.29,-0.484,-33.081,14.954,-212.952
1.028,3.299,-0.908,-13.489,34.241,-396.24
1.635,3.636,-1.195,62.012,72.693,-525.879
1.712,3.912,-1.047,145.691,133.423,-607.239
1.072,3.852,-0.752,201.721,172.913,-651.794
0.258,3.66,-0.268,225.586,150.269,-688.721
-0.654,3.08,0.016,256.836,45.471,-720.276
-1.535,2.556,0.73,341.675,-118.53,-753.784
-3.046,2.093,0.1,526.978,-289.978,-814.026
-3.956,0.283,0.416,614.563,-366.211,-800.781
-4.0,-2.616,-0.013,459.351,-430.786,-627.563
-4.0,-4.0,-1.129,241.028,-411.377,-446.472
-4.0,-4.0,-2.264,47.546,-298.035,-302.49
-4.0,-4.0,-3.072,-155.457,-107.544,-248.352
-3.24,-4.0,-2.547,-329.102,125.854,-397.461
-1.738,-3.42,-1.775,-381.958,277.771,-554.321
-0.191,-1.151,-1.198,-287.109,305.054,-556.152
0.959,-0.101,-0.232,-89.478,294.067,-425.232
0.374,0.451,1.322,0.122,326.965,-226.99
-0.068,-0.064,2.186,4.272,224.182,-21.851
0.302,-0.489,1.452,57.373,-10.681,140.442
0.164,-1.358,0.526,105.591,-170.349,202.026
-0.171,-1.626,0.395,167.603,-225.586,170.532
-0.601,-1.404,-0.382,210.083,-242.859,124.084
-0.281,-1.818,-0.16,203.979,-193.909,81.482
-0.116,-2.068,0.418,194.702,-128.174,30.029
-0.191,-1.836,0.307,156.677,-114.197,-5.615
-0.299,-1.663,0.157,69.641,-84.839,-14.16
-0.416,-1.738,0.144,-24.353,-29.968,-10.071
-0.355,-1.677,0.177,-82.947,22.949,-22.339
-0.424,-1.291,0.109,-113.342,61.584,-49.683
-0.138,-1.141,0.337,-127.502,96.191,-70.557
0.078,-0.922,0.487,-121.887,102.478,-91.614
0.099,-0.675,0.333,-101.074,80.688,-100.525
0.113,-0.487,0.377,-79.529,67.2,-84.839
0.216,-0.443,0.578,-61.401,55.054,-47.058
0.166,-0.655,0.462,-42.358,23.437,-4.395
0.023,-0.887,0.452,-17.7,1.343,16.846
0.02,-0.967,0.552,6.104,-15.442,16.602
-0.031,-0.913,0.405,18.25,-39.856,8.789
-0.083,-0.904,0.416,23.132,-48.95,5.92
-0.169,-0.961,0.429,25.024,-51.453,7.507
-0.268,-1.053,0.358,23.804,-53.162,9.644
-0.326,-1.151,0.373,19.653,-45.593,8.118
-0.333,-1.178,0.402,12.939,-34.546,0.427
-0.308,-1.126,0.395,3.113,-24.719,-7.568
-0.28,-1.062,0.393,-8.667,-13.306,-11.658
-0.256,-1.011,0.389,-19.043,-1.77,-11.963
-0.206,-0.958,0.395,-25.635,8.789,-11.475
-0.133,-0.899,0.398,-27.893,16.296,-12.085
-0.076,-0.833,0.4,-27.283,20.569,-11.475
-0.004,-0.783,0.45,-25.513,21.729,-8.362
0.028,-0.757,0.459,-22.461,16.846,-3.967
0.021,-0.761,0.479,-16.785,9.888,-0.61
0.01,-0.784,0.503,-10.62,1.099,-0.244
-0.004,-0.8,0.496,-4.517,-9.705,-2.563
-0.031,-0.813,0.482,0.854,-19.226,-3.845
-0.064,-0.845,0.484,5.859,-26.245,-2.686
-0.112,-0.884,0.472,11.169,-30.884,-0.244
-0.176,-0.91,0.438,15.137,-32.166,3.235
-0.233,-0.948,0.412,16.602,-28.381,7.324
-0.255,-1.002,0.4,16.235,-19.836,10.864
-0.24,-1.04,0.4,14.709,-9.583,10.437
-0.217,-1.045,0.403,11.597,-0.732,6.897
-0.189,-1.03,0.413,7.141,6.104,3.296
-0.153,-1.013,0.429,2.258,10.132,1.038
-0.116,-0.998,0.436,-1.709,10.437,0.122
-0.094,-0.98,0.431,-4.333,7.385,0.0
-0.083,-0.962,0.422,-5.615,2.197,0.793
-0.077,-0.945,0.411,-6.165,-3.174,1.038
-0.074,-0.931,0.398,-5.005,-7.324,0.854
-0.076,-0.931,0.389,-3.235,-9.827,1.282
-0.083,-0.935,0.392,-2.625,-10.193,2.38
-0.09,-0.942,0.4,-3.357,-9.155,3.54
-0.096,-0.945,0.406,-4.333,-7.08,4.15
-0.102,-0.942,0.417,-5.066,-5.066,4.089
-0.108,-0.935,0.429,-5.432,-2.869,3.479
-0.102,-0.929,0.446,-6.287,-0.732,2.258
-0.088,-0.925,0.465,-7.507,0.183,0.061
-0.075,-0.917,0.48,-9.033,-0.61,-2.014
-0.072,-0.904,0.487,-9.766,-3.052,-3.235
-0.074,-0.893,0.486,-10.315,-5.981,-3.967
-0.081,-0.889,0.481,-11.23,-8.484,-3.967
-0.097,-0.89,0.47,-11.23,-10.193,-3.906
-0.109,-0.89,0.456,-10.315,-10.62,-3.601
-0.124,-0.891,0.443,-8.911,-9.094,-3.174
-0.141,-0.888,0.441,-7.507,-6.165,-2.441
-0.149,-0.894,0.435,-5.249,-2.93,-1.77
-0.131,-0.906,0.433,-3.174,0.916,-1.282
-0.11,-0.913,0.441,-1.831,4.395,-1.587
-0.098,-0.912,0.45,-0.977,5.676,-2.075
-0.084,-0.911,0.454,-0.488,5.005,-2.441
-0.067,-0.912,0.449,-0.61,2.686,-2.625
-0.063,-0.917,0.443,-0.793,-0.122,-2.563
-0.069,-0.922,0.438,-1.16,-2.869,-1.648
-0.069,-0.935,0.432,-1.831,-4.7,-0.916
-0.064,-0.943,0.433,-2.441,-6.409,-0.61
-0.075,-0.93,0.437,-3.052,-7.874,-0.488
-0.1,-0.912,0.434,-3.357,-8.911,0.427
-0.118,-0.908,0.422,-2.38,-9.094,2.258
-0.117,-0.924,0.415,-2.136,-7.08,3.784
-0.112,-0.932,0.422,-3.54,-3.723,3.601
-0.108,-0.93,0.436,-4.333,-0.61,1.465
-0.093,-0.92,0.445,-4.15,0.916,-2.075
-0.077,-0.907,0.452,-4.395,1.526,-5.188
-0.071,-0.898,0.462,-4.944,1.343,-6.287
-0.074,-0.896,0.47,-5.249,0.244,-6.104
-0.072,-0.897,0.469,-5.554,-1.892,-5.432
-0.07,-0.892,0.464,-5.249,-3.967,-4.395
-0.073,-0.881,0.457,-4.211,-5.554,-3.296
-0.086,-0.875,0.452,-2.502,-6.409,-1.892
-0.097,-0.885,0.45,-0.732,-5.615,-0.122
-0.093,-0.902,0.443,0.244,-4.211,1.221
-0.082,-0.913,0.441,0.0,-2.991,1.404
-0.076,-0.92,0.448,-0.488,-1.465,0.732
-0.079,-0.919,0.454,-1.282,-1.404,-0.671
0.461,2.035,0.289,-5.859,39.734,10.62
0.396,2.219,0.2,6.226,51.27,4.272
0.349,2.213,0.005,5.798,70.679,-15.93
0.312,2.071,-0.235,-12.207,93.689,-58.167
0.43,1.975,-0.449,-15.747,122.742,-127.502
0.814,1.98,-0.724,2.502,154.114,-211.243
1.24,2.113,-0.91,31.189,190.308,-303.955
1.578,2.488,-1.017,70.007,227.417,-390.015
1.795,2.848,-1.06,117.981,247.253,-455.688
1.663,2.865,-0.872,132.568,251.465,-503.052
1.154,2.569,-0.287,101.379,230.774,-554.443
0.556,2.233,0.358,66.956,149.17,-622.437
0.082,1.829,0.85,74.28,-7.324,-701.66
-0.249,1.884,0.651,132.141,-191.162,-799.133
-1.399,2.159,0.222,226.868,-307.617,-892.761
-2.576,1.896,-0.027,269.043,-349.915,-916.016
-3.432,0.968,-0.043,212.463,-379.761,-839.844
-4.0,-0.721,-0.393,158.997,-393.494,-707.642
-4.0,-2.83,-0.603,96.741,-373.535,-588.684
-4.0,-4.0,-0.318,42.847,-321.594,-505.371
-3.757,-4.0,-0.438,-32.227,-241.272,-436.523
-3.206,-4.0,-1.254,-111.206,-145.874,-359.558
-2.794,-2.637,-1.312,-139.832,-23.376,-241.76
-2.364,-1.381,-0.8,-112.122,77.881,-145.081
-1.859,-0.807,-0.121,-77.332,115.906,-94.177
-1.378,-0.749,0.505,-60.12,107.361,-66.528
-0.967,-0.87,0.706,-24.536,52.673,-46.875
-0.731,-1.007,0.66,45.105,-18.127,-23.376
-0.571,-1.384,0.85,107.605,-69.397,6.226
-0.728,-1.607,0.561,141.113,-119.263,26.184
-0.637,-1.645,0.21,141.602,-146.606,41.931
-0.502,-1.668,0.058,126.282,-133.667,52.185
-0.468,-1.701,-0.007,112.427,-104.126,58.228
-0.481,-1.69,0.034,93.506,-68.787,55.42
-0.495,-1.589,0.031,63.354,-36.438,46.509
-0.409,-1.521,0.171,25.513,-4.517,38.208
-0.302,-1.464,0.296,-13.184,15.442,27.771
-0.234,-1.375,0.309,-47.363,20.386,12.695
-0.206,-1.237,0.28,-71.106,20.264,-6.226
-0.222,-1.061,0.21,-82.397,20.874,-21.912
-0.241,-0.905,0.14,-83.252,26.611,-27.893
-0.215,-0.821,0.146,-76.477,39.551,-23.804
-0.148,-0.828,0.233,-64.819,51.575,-12.939
-0.081,-0.862,0.317,-52.734,54.871,-1.77
-0.035,-0.883,0.394,-42.358,48.584,5.92
-0.027,-0.876,0.439,-32.654,34.668,10.132
-0.036,-0.87,0.447,-25.879,16.968,13.306
-0.069,-0.867,0.448,-22.705,-0.061,16.724
-0.121,-0.865,0.448,-20.142,-14.648,18.921
-0.178,-0.881,0.44,-16.296,-26.428,17.883
-0.239,-0.912,0.434,-12.817,-34.851,13.733
-0.295,-0.937,0.437,-11.414,-38.574,9.155
-0.346,-0.953,0.421,-10.864,-39.368,4.944
-0.38,-0.958,0.396,-11.169,-35.889,2.319
-0.39,-0.952,0.381,-13.184,-27.466,1.526
-0.371,-0.938,0.372,-15.93,-16.052,1.892
-0.335,-0.916,0.376,-17.09,-3.967,2.441
-0.293,-0.888,0.391,-17.639,7.324,3.296
-0.237,-0.872,0.41,-18.127,15.442,3.723
-0.18,-0.859,0.415,-18.005,19.043,3.296
-0.135,-0.848,0.41,-16.968,18.86,2.441
-0.104,-0.849,0.411,-16.357,16.357,1.526
-0.084,-0.851,0.407,-15.259,12.268,1.099
-0.073,-0.849,0.391,-12.451,6.653,0.793
-0.079,-0.839,0.375,-9.583,2.075,0.366
-0.094,-0.834,0.371,-6.653,-0.671,0.183
-0.098,-0.837,0.38,-3.784,-2.38,0.366
-0.103,-0.849,0.391,-0.305,-4.395,1.099
-0.129,-0.865,0.405,4.211,-5.981,2.38
-0.158,-0.885,0.412,6.775,-7.507,4.028
-0.189,-0.914,0.411,7.507,-8.484,5.188
-0.211,-0.942,0.408,8.057,-8.118,5.127
-0.22,-0.96,0.405,7.935,-6.592,3.906
-0.218,-0.974,0.409,6.531,-4.578,1.648
-0.208,-0.981,0.413,3.479,-3.296,-0.732
-0.192,-0.977,0.41,0.183,-2.808,-2.747
-0.174,-0.964,0.405,-2.808,-3.052,-3.784
-0.161,-0.947,0.405,-5.005,-4.028,-3.418
-0.158,-0.94,0.405,-5.615,-5.798,-1.526
-0.165,-0.944,0.394,-4.517,-7.996,0.854
-0.182,-0.956,0.381,-3.784,-8.972,2.869
-0.194,-0.971,0.374,-4.456,-8.118,4.028
-0.192,-0.973,0.374,-5.31,-6.165,4.7
-0.18,-0.966,0.382,-5.859,-3.723,4.883
-0.168,-0.955,0.405,-7.141,-1.526,4.456
-0.167,-0.937,0.426,-8.85,-0.366,3.235
-0.173,-0.921,0.43,-9.583,-0.732,0.854
-0.175,-0.91,0.432,-9.583,-1.282,-1.953
-0.164,-0.9,0.442,-9.644,-1.343,-3.906
-0.153,-0.886,0.444,-9.521,-2.38,-4.944
-0.147,-0.873,0.442,-8.972,-3.601,-4.7
-0.141,-0.871,0.44,-7.996,-4.456,-3.357
-0.133,-0.878,0.434,-6.287,-5.554,-1.526
-0.127,-0.886,0.424,-4.944,-6.47,0.122
-0.128,-0.894,0.421,-4.272,-7.324,1.099
-0.138,-0.903,0.422,-3.479,-8.118,1.587
-0.154,-0.913,0.411,-2.808,-9.705,1.465
-0.18,-0.926,0.399,-2.502,-10.193,0.916
-0.203,-0.939,0.392,-3.601,-8.728,0.122
-0.208,-0.945,0.39,-4.639,-6.104,-0.977
-0.199,-0.937,0.395,-5.127,-3.54,-2.747
-0.184,-0.919,0.402,-4.639,-0.671,-4.639
-0.166,-0.901,0.408,-3.723,1.892,-5.798
-0.149,-0.891,0.413,-2.686,3.418,-5.92
-0.144,-0.885,0.416,-1.709,3.906,-5.127
-0.142,-0.891,0.414,-0.427,3.845,-4.456
-0.135,-0.904,0.414,0.61,3.601,-4.211
-0.13,-0.905,0.416,1.038,2.563,-4.089
-0.143,-0.905,0.416,1.343,0.793,-3.967
-0.157,-0.915,0.412,1.709,-1.465,-2.991
-0.166,-0.929,0.398,1.953,-3.296,-1.77
-0.174,-0.943,0.389,2.136,-4.089,-0.427
-0.18,-0.952,0.391,2.441,-3.54,0.671
-0.174,-0.957,0.394,1.953,-2.93,1.465
-0.163,-0.954,0.391,0.732,-2.93,1.465
-0.159,-0.94,0.387,-0.732,-3.54,0.854
-0.163,-0.921,0.38,-1.099,-3.723,0.0
-0.164,-0.907,0.375,-0.244,-3.357,-0.732
-0.157,-0.905,0.374,0.183,-2.502,-1.526
0.406,2.366,0.168,15.503,51.636,59.204
0.268,2.633,0.036,17.517,55.298,49.194
0.307,2.691,-0.281,-4.578,60.059,15.32
0.411,2.634,-0.618,-63.354,70.19,-79.468
0.658,2.588,-0.969,-103.943,75.317,-232.483
1.197,2.666,-1.381,-97.107,78.796,-386.047
1.771,2.951,-1.625,-63.538,107.361,-512.512
2.063,3.29,-1.538,-24.78,156.738,-609.741
1.79,3.603,-1.198,13.55,194.458,-673.34
1.332,3.675,-0.597,67.993,186.096,-717.834
0.561,3.763,0.04,132.141,90.698,-775.94
-0.668,3.267,0.547,231.445,-98.267,-827.698
-1.909,2.771,0.98,382.751,-342.041,-887.939
-3.506,2.013,-0.432,523.01,-576.05,-950.012
-4.0,0.181,-0.595,488.708,-667.358,-928.101
-4.0,-2.984,-0.099,294.067,-698.608,-765.991
-4.0,-4.0,-1.315,63.721,-675.598,-488.098
-4.0,-4.0,-3.654,-72.021,-498.169,-216.431
-4.0,-4.0,-3.215,-205.261,-117.493,-97.9
-3.67,-4.0,-2.265,-332.703,198.059,-148.499
-2.107,-2.62,-1.25,-382.08,321.716,-318.542
-0.739,-0.767,-0.47,-356.201,337.524,-433.289
0.725,0.438,-0.236,-237.671,299.5,-407.471
0.601,0.764,1.114,-108.337,300.293,-252.808
-0.128,0.337,2.067,-70.679,240.051,-59.937
-0.093,-0.279,1.266,3.662,59.387,82.642
0.114,-1.112,0.941,78.064,-48.279,131.592
0.191,-1.514,1.138,152.832,-113.953,102.722
0.113,-1.339,0.559,187.561,-198.547,62.134
-0.322,-0.825,-0.686,193.42,-226.746,32.776
-0.087,-0.998,0.051,175.903,-138.367,60.669
0.092,-1.719,0.761,149.719,-66.895,94.116
-0.191,-2.031,0.628,127.319,-81.97,76.538
-0.542,-1.903,0.39,74.341,-86.365,28.748
-0.653,-1.663,-0.037,-2.258,-57.251,-19.592
-0.446,-1.512,0.116,-62.012,8.545,-52.002
-0.317,-1.326,0.4,-85.388,62.622,-78.918
-0.08,-1.096,0.489,-93.994,75.806,-95.886
0.077,-0.859,0.497,-95.093,71.106,-98.45
0.071,-0.694,0.423,-86.731,58.044,-80.261
-0.044,-0.605,0.422,-71.655,48.035,-48.95
-0.066,-0.629,0.453,-49.866,39.49,-18.372
0.009,-0.753,0.595,-25.757,29.236,2.502
-0.029,-0.854,0.604,-3.662,7.812,9.827
-0.048,-0.906,0.643,10.559,-16.418,9.277
-0.068,-0.898,0.64,16.907,-40.039,5.798
-0.158,-0.929,0.537,17.212,-59.814,7.324
-0.308,-0.984,0.455,14.587,-65.613,9.338
-0.384,-1.002,0.446,13.245,-58.96,8.179
-0.385,-0.994,0.46,11.78,-46.692,4.883
-0.368,-0.99,0.501,8.24,-33.081,2.136
-0.358,-0.964,0.517,3.052,-20.813,0.793
-0.307,-0.934,0.531,-2.808,-10.803,2.747
-0.272,-0.897,0.505,-7.019,-3.662,5.737
-0.246,-0.878,0.471,-9.46,3.052,8.545
-0.198,-0.872,0.483,-12.024,11.169,9.277
-0.135,-0.846,0.498,-13.306,16.174,7.507
-0.077,-0.807,0.501,-13.733,17.09,5.188
-0.033,-0.779,0.513,-13.306,15.747,3.967
-0.008,-0.771,0.531,-11.23,11.78,2.869
-0.013,-0.763,0.523,-7.935,4.944,1.099
-0.039,-0.769,0.513,-4.456,-2.563,-0.549
-0.073,-0.802,0.519,-0.488,-8.484,-1.282
-0.107,-0.855,0.522,2.991,-13.916,-1.038
-0.138,-0.906,0.526,5.92,-18.127,-0.671
-0.175,-0.93,0.529,7.751,-20.508,0.305
-0.206,-0.925,0.51,7.446,-21.24,2.441
-0.222,-0.913,0.493,6.47,-19.47,5.737
-0.235,-0.902,0.482,6.287,-14.771,8.606
-0.245,-0.904,0.466,7.568,-9.033,9.644
-0.238,-0.923,0.463,8.362,-2.686,8.179
-0.21,-0.938,0.47,7.263,3.967,5.066
-0.174,-0.941,0.477,4.944,8.423,0.854
-0.138,-0.929,0.482,2.258,10.559,-2.869
-0.106,-0.911,0.483,-0.061,10.132,-5.005
-0.081,-0.897,0.479,-2.075,7.874,-5.432
-0.07,-0.89,0.474,-3.601,4.333,-4.761
-0.079,-0.894,0.469,-3.662,0.061,-2.93
-0.094,-0.906,0.466,-2.258,-4.211,-1.16
-0.106,-0.921,0.461,-0.732,-8.057,1.404
-0.116,-0.927,0.46,-0.793,-10.986,3.845
-0.12,-0.928,0.465,-1.709,-12.939,6.165
-0.132,-0.921,0.473,-1.709,-14.526,7.874
-0.153,-0.915,0.482,-1.038,-15.076,8.484
-0.161,-0.913,0.481,-2.014,-14.465,8.179
-0.152,-0.914,0.478,-4.456,-12.817,7.812
-0.148,-0.91,0.482,-7.141,-9.949,7.385
-0.152,-0.896,0.482,-9.949,-7.446,5.798
-0.16,-0.874,0.466,-10.925,-5.127,2.075
-0.159,-0.855,0.457,-8.972,-1.465,-1.953
-0.132,-0.843,0.467,-7.385,3.54,-4.578
-0.099,-0.835,0.494,-6.775,6.836,-5.676
-0.087,-0.827,0.515,-5.066,6.47,-5.859
-0.082,-0.83,0.522,-2.502,3.174,-4.639
-0.089,-0.843,0.516,-0.061,-1.587,-2.563
-0.109,-0.862,0.492,2.808,-5.798,-1.038
-0.12,-0.887,0.468,4.7,-8.24,-0.122
-0.117,-0.909,0.457,4.456,-8.667,-0.61
-0.11,-0.926,0.456,3.906,-8.179,-2.075
-0.113,-0.93,0.463,2.869,-8.057,-3.113
-0.137,-0.928,0.476,0.427,-8.179,-2.747
-0.163,-0.931,0.469,-1.404,-8.728,-1.221
-0.181,-0.941,0.455,-3.662,-8.057,0.122
-0.192,-0.944,0.443,-5.188,-5.249,-0.366
-0.187,-0.929,0.433,-6.531,-1.038,-2.441
-0.161,-0.909,0.431,-6.836,3.052,-4.883
-0.124,-0.889,0.439,-6.836,6.653,-5.92
-0.091,-0.873,0.45,-6.592,8.545,-5.554
-0.073,-0.859,0.46,-5.249,7.812,-4.395
-0.06,-0.86,0.465,-3.418,4.883,-2.93
-0.051,-0.87,0.466,-1.587,0.366,-1.831
-0.056,-0.879,0.46,-0.427,-4.395,-1.526
-0.073,-0.886,0.453,0.122,-8.179,-1.282
-0.092,-0.894,0.457,-0.671,-10.437,-0.732
-0.113,-0.899,0.458,-1.831,-11.902,-0.916
-0.138,-0.903,0.452,-2.38,-12.207,-1.892
-0.154,-0.912,0.454,-2.991,-10.254,-3.418
-0.152,-0.914,0.468,-4.944,-6.653,-4.15
-0.145,-0.902,0.487,-7.08,-3.967,-4.333
0.666,2.54,-0.305,82.642,125.549,-25.635
0.979,2.71,-0.576,60.242,120.911,-98.633
1.281,2.882,-0.75,7.935,120.789,-223.083
1.55,3.05,-0.841,-20.752,120.239,-365.845
1.553,3.267,-0.739,-10.376,105.591,-497.803
1.087,3.489,-0.621,25.635,64.331,-614.075
0.446,3.548,-0.558,62.622,2.441,-698.181
0.024,3.525,-0.319,111.755,-70.496,-750.122
-0.68,3.748,-0.12,199.402,-166.382,-785.828
-2.003,3.681,-0.076,345.947,-255.737,-811.157
-3.474,2.499,-0.296,493.652,-310.303,-845.032
-4.0,0.338,-0.614,474.67,-382.08,-796.021
-4.0,-2.671,-1.078,342.041,-411.438,-650.879
-4.0,-4.0,-0.933,214.478,-367.004,-556.641
-4.0,-4.0,-1.437,79.041,-282.104,-489.502
-3.793,-4.0,-2.226,-115.723,-111.084,-467.163
-2.797,-4.0,-2.15,-242.065,101.379,-426.941
-1.86,-2.246,-1.581,-228.821,235.474,-344.971
-1.04,-0.81,-0.459,-145.935,282.776,-279.297
-0.24,0.039,0.679,-79.834,274.902,-215.637
0.089,0.119,1.111,-35.034,199.402,-127.686
0.117,-0.245,1.257,23.621,82.581,-17.517
-0.052,-1.057,1.209,95.947,-41.626,80.017
-0.183,-1.495,1.104,157.654,-160.095,92.529
-0.409,-1.481,0.132,198.181,-252.075,70.435
-0.61,-1.48,-0.517,196.167,-249.146,51.208
-0.568,-1.729,-0.246,165.466,-158.63,54.138
-0.348,-2.14,0.392,125.366,-72.754,63.721
-0.363,-2.357,0.558,80.872,-40.161,37.659
-0.441,-2.119,0.28,13.855,-28.503,-14.343
-0.37,-1.727,-0.007,-63.293,1.77,-64.392
-0.22,-1.42,-0.014,-121.765,53.711,-97.29
-0.089,-1.109,0.252,-148.376,99.976,-117.249
0.082,-0.8,0.417,-149.414,113.953,-123.596
0.246,-0.606,0.474,-136.78,99.548,-110.779
0.236,-0.563,0.488,-111.816,73.547,-80.505
0.063,-0.616,0.391,-76.721,44.25,-46.753
-0.053,-0.756,0.345,-39.551,24.536,-21.057
-0.095,-0.78,0.477,-6.836,13.0,-9.216
0.024,-0.805,0.504,14.832,-7.507,4.761
0.019,-0.906,0.572,25.879,-29.968,20.63
-0.148,-1.034,0.502,37.231,-54.749,30.518
-0.361,-1.206,0.329,40.955,-69.763,28.748
-0.482,-1.176,0.301,36.865,-63.599,13.245
-0.402,-1.151,0.347,24.78,-48.157,4.272
-0.415,-1.266,0.32,9.521,-33.081,-3.54
-0.447,-1.189,0.357,-2.136,-15.93,-15.259
-0.395,-1.038,0.362,-15.076,-2.502,-21.362
-0.336,-0.961,0.372,-25.818,8.911,-18.311
-0.261,-0.934,0.445,-28.564,18.494,-9.583
-0.215,-0.889,0.437,-26.489,17.517,-2.502
-0.173,-0.83,0.441,-23.376,12.512,2.258
-0.133,-0.794,0.437,-19.958,6.897,4.822
-0.094,-0.787,0.412,-15.442,0.732,5.92
-0.072,-0.779,0.388,-10.254,-4.15,5.859
-0.053,-0.771,0.391,-4.7,-6.653,5.981
-0.036,-0.777,0.395,0.671,-8.972,6.897
-0.039,-0.8,0.395,4.883,-11.78,7.874
-0.063,-0.833,0.4,8.179,-15.137,8.484
-0.099,-0.884,0.402,10.803,-18.372,8.484
-0.147,-0.937,0.39,11.169,-21.118,7.08
-0.2,-0.986,0.376,10.986,-21.545,3.662
-0.226,-1.025,0.378,8.789,-18.616,-0.061
-0.228,-1.04,0.393,3.845,-14.221,-4.089
-0.237,-1.025,0.415,-0.854,-10.315,-7.263
-0.247,-0.993,0.42,-4.578,-7.446,-9.766
-0.242,-0.966,0.406,-7.874,-5.127,-10.986
-0.224,-0.951,0.389,-9.216,-3.052,-10.803
-0.211,-0.937,0.382,-8.362,-0.671,-8.911
-0.195,-0.931,0.382,-6.653,1.221,-6.836
-0.184,-0.933,0.392,-4.395,1.526,-4.883
-0.176,-0.94,0.4,-2.197,0.061,-3.052
-0.161,-0.95,0.4,-2.136,-2.747,-1.77
-0.163,-0.95,0.399,-2.869,-5.554,-0.061
-0.19,-0.957,0.403,-2.38,-8.118,1.648
-0.212,-0.973,0.403,-2.625,-9.399,2.563
-0.218,-0.993,0.405,-4.639,-8.85,2.075
-0.21,-1.0,0.414,-7.507,-7.263,0.305
-0.196,-0.988,0.416,-10.864,-5.615,-1.953
-0.174,-0.964,0.415,-14.221,-5.005,-2.93
-0.151,-0.939,0.422,-16.968,-4.15,-2.441
-0.14,-0.911,0.437,-19.714,-4.089,-0.977
-0.137,-0.886,0.441,-19.653,-4.944,-0.244
-0.135,-0.868,0.44,-17.334,-6.226,-0.732
-0.132,-0.861,0.448,-14.709,-7.324,-1.465
-0.125,-0.861,0.452,-13.0,-7.935,-2.197
